pax_id,agent_index
7840,1706;1709;1731;1739;1760;1765;1767;1768;1781;1785;1786;3495;3498;3520;3528;3549;3554;3556;3557;3570;3574;3575;5284;5287;5309;5317;5338;5343;5345;5346;5359;5363;5364;7073;7076;7098;7106;7127;7132;7134;7135;7148;7152;7153;8862;8865;8887;8895;8916;8921;8923;8924;8937;8941;8942;10651;10654;10676;10684;10705;10710;10712;10713;10726;10730;10731;12440;12443;12465;12473;12494;12499;12501;12502;12515;12519;12520;14229;14232;14254;14262;14283;14288;14290;14291;14304;14308;14309;16018;16021;16043;16051;16072;16077;16079;16080;16093;16097;16098;17807;17810;17832;17840;17861;17866;17868;17869;17882;17886;17887;
7841,1724;1770;3513;3559;5302;5348;7091;7137;8880;8926;10669;10715;12458;12504;14247;14293;16036;16082;17825;17871;
7842,1726;1761;1784;3515;3550;3573;5304;5339;5362;7093;7128;7151;8882;8917;8940;10671;10706;10729;12460;12495;12518;14249;14284;14307;16038;16073;16096;17827;17862;17885;
7843,1736;3525;5314;7103;8892;10681;12470;14259;16048;17837;
7844,1737;3526;5315;7104;8893;10682;12471;14260;16049;17838;
7846,1715;1740;1776;3504;3529;3565;5293;5318;5354;7082;7107;7143;8871;8896;8932;10660;10685;10721;12449;12474;12510;14238;14263;14299;16027;16052;16088;17816;17841;17877;
7847,1713;1732;1763;1779;1787;3502;3521;3552;3568;3576;5291;5310;5341;5357;5365;7080;7099;7130;7146;7154;8869;8888;8919;8935;8943;10658;10677;10708;10724;10732;12447;12466;12497;12513;12521;14236;14255;14286;14302;14310;16025;16044;16075;16091;16099;17814;17833;17864;17880;17888;
7848,1738;1780;3527;3569;5316;5358;7105;7147;8894;8936;10683;10725;12472;12514;14261;14303;16050;16092;17839;17881;
7849,1734;1777;3523;3566;5312;5355;7101;7144;8890;8933;10679;10722;12468;12511;14257;14300;16046;16089;17835;17878;
7851,1771;1775;3560;3564;5349;5353;7138;7142;8927;8931;10716;10720;12505;12509;14294;14298;16083;16087;17872;17876;
7857,1782;3571;5360;7149;8938;10727;12516;14305;16094;17883;
