agent_id, column_cost,served_pax_group,Path_node_sequence,path_time_sequence
175,53.000000,71;,1053;599;617;71;71;71;617;617;617;619;614;439;440;439;438;535;438;437;556;624;556;1010;,1;2;5;6;7;8;9;10;11;13;16;18;20;22;24;31;38;42;45;49;53;54;
176,39.000000,54;,1054;600;54;54;54;54;54;54;600;605;604;399;537;536;438;439;438;437;436;496;556;1010;,1;2;3;4;5;6;7;8;9;12;15;17;21;24;26;28;30;34;37;38;39;40;
177,44.000000,57;,1055;601;603;57;57;57;603;602;607;606;403;403;611;610;615;622;623;624;557;556;1010;,1;2;5;6;7;8;9;12;15;18;19;20;22;25;28;31;34;37;41;44;45;
178,50.000000,130;,1056;602;671;676;130;676;675;404;405;488;487;535;438;535;438;437;556;1010;,0;1;4;7;8;9;12;14;15;16;18;21;28;35;42;46;49;50;
179,54.000000,55;,1057;603;601;55;55;55;601;394;601;600;605;604;399;537;536;438;437;436;496;556;555;556;624;556;1010;,1;2;5;6;7;8;9;10;11;14;17;20;22;26;29;31;35;38;39;40;43;46;50;54;55;
180,34.000000,41;,1058;604;587;41;41;41;587;592;591;441;440;439;614;554;437;437;437;436;496;556;1010;,1;2;5;6;7;8;9;12;15;17;19;21;23;26;27;28;29;32;33;34;35;
181,35.000000,58;,1059;605;605;605;604;58;604;399;537;536;438;540;622;554;437;437;436;496;556;1010;,1;2;3;4;7;8;9;11;15;18;20;22;24;28;29;30;33;34;35;36;
182,40.000000,129;,1060;606;675;129;129;129;675;404;680;679;681;623;622;614;619;552;553;560;556;1010;,1;2;5;6;7;8;9;11;13;15;18;21;24;27;30;33;35;37;40;41;
183,45.000000,60;,1061;607;606;60;60;60;606;606;403;611;610;615;439;614;619;552;548;550;560;556;555;556;1010;,1;2;5;6;7;8;9;10;11;13;16;19;20;22;25;28;30;33;36;39;42;45;46;
184,18.000000,69;,1062;608;613;615;69;615;622;555;556;1010;,1;2;5;7;8;9;12;15;18;19;
185,25.000000,62;,1063;609;608;62;62;62;608;608;613;615;622;555;555;556;1010;,1;2;5;6;7;8;9;10;13;15;18;21;22;25;26;
186,50.000000,133;,1064;610;679;133;133;133;679;679;681;487;488;487;535;438;535;438;437;556;1010;,1;2;5;6;7;8;9;10;13;15;17;19;22;29;36;43;47;50;51;
187,55.000000,64;,1065;611;610;64;64;64;610;610;615;439;439;439;614;619;552;548;550;548;550;560;556;555;556;624;556;1010;,1;2;5;6;7;8;9;10;13;14;15;16;18;21;24;26;29;32;35;38;41;44;47;51;55;56;
188,15.000000,8;,1066;612;614;554;8;554;1008;554;437;556;1010;,1;2;4;7;8;9;10;11;12;15;16;
189,17.000000,76;,1067;613;615;622;76;76;622;622;555;556;1010;,0;1;3;6;7;8;9;10;13;16;17;
190,14.000000,79;,1068;614;554;625;79;625;625;555;556;1010;,1;2;5;7;8;9;10;11;14;15;
191,21.000000,37;,1069;615;439;438;540;583;37;583;583;540;540;622;555;556;1010;,0;1;2;4;6;7;8;9;10;11;12;14;17;20;21;
192,17.000000,1;,1070;616;620;621;547;1;547;549;550;553;496;556;1010;,1;2;4;5;7;8;9;11;13;15;16;17;18;
193,21.000000,70;,1071;617;433;616;70;70;616;433;434;435;436;496;556;1010;,1;2;3;6;7;8;9;12;14;17;19;20;21;22;
194,19.000000,72;,1072;618;618;548;618;72;618;618;548;550;553;496;556;1010;,1;2;3;5;7;8;9;10;12;15;17;18;19;20;
195,41.000000,53;,1073;619;617;599;53;599;616;618;621;547;549;551;495;551;495;494;495;496;556;1010;,1;2;4;7;8;9;12;14;16;18;20;23;26;29;32;35;38;40;41;42;
196,46.000000,75;,1074;620;621;547;621;75;621;547;548;552;435;554;554;554;625;555;555;624;626;624;557;624;557;556;1010;,1;2;3;5;7;8;9;11;12;14;15;17;18;19;21;22;23;25;28;31;35;39;43;46;47;
197,51.000000,52;,1075;621;620;616;598;52;598;620;621;618;434;435;436;437;437;438;535;438;437;556;1010;,1;2;3;5;7;8;9;11;12;14;17;20;22;25;26;30;37;44;48;51;52;
198,12.000000,9;,1076;622;555;9;9;9;555;556;1010;,1;2;5;6;7;8;9;12;13;
199,13.000000,78;,1077;623;623;624;78;78;624;556;1010;,1;2;3;6;7;8;9;13;14;
200,10.000000,10;,1078;624;624;556;10;556;556;1010;,1;2;3;7;8;9;10;11;
201,13.000000,11;,1080;626;630;557;11;11;557;557;556;1010;,1;2;4;6;7;8;9;10;13;14;
202,56.000000,145;,1081;627;486;691;145;145;145;691;486;627;623;622;554;435;552;548;550;548;550;560;556;555;556;624;556;1010;,1;2;4;5;6;7;8;9;10;12;15;18;22;24;25;27;30;33;36;39;42;45;48;52;56;57;
203,22.000000,82;,1082;628;82;82;82;82;82;82;628;628;485;485;485;626;624;556;1010;,1;2;3;4;5;6;7;8;9;10;11;12;13;15;18;22;23;
204,27.000000,81;,1083;629;629;484;627;81;627;627;627;623;622;623;624;556;1010;,1;2;3;5;7;8;9;10;11;14;17;20;23;27;28;
205,37.000000,86;,1086;632;86;86;86;86;86;86;632;628;631;559;562;563;551;495;494;495;496;556;1010;,1;2;3;4;5;6;7;8;9;12;15;18;21;23;25;28;31;34;36;37;38;
206,42.000000,83;,1087;633;633;633;629;83;629;628;485;489;490;491;558;560;553;496;495;494;495;494;495;496;556;1010;,1;2;3;4;7;8;9;12;13;15;16;18;20;22;24;25;27;30;33;36;39;41;42;43;
207,47.000000,88;,1088;634;634;502;634;88;634;634;502;632;628;485;626;624;624;557;624;557;624;557;556;1010;,1;2;3;5;7;8;9;10;12;14;17;18;20;23;24;28;32;36;40;44;47;48;
208,52.000000,157;,1089;635;504;477;478;703;157;703;478;633;629;484;627;623;622;615;439;438;535;438;437;556;1010;,1;2;3;4;6;7;8;9;10;12;15;17;19;22;25;28;29;31;38;45;49;52;53;
209,16.000000,13;,1090;636;631;559;13;559;559;557;556;1010;,1;2;4;7;8;9;10;13;16;17;
210,57.000000,98;,1091;637;637;637;644;98;644;643;576;572;569;499;567;562;563;551;550;548;550;560;556;555;556;624;556;1010;,1;2;3;4;7;8;9;12;14;16;20;21;23;24;26;28;31;34;37;40;43;46;49;53;57;58;
211,38.000000,161;,1092;638;707;161;161;161;707;476;477;503;502;501;636;631;490;491;492;493;494;495;496;556;1010;,1;2;5;6;7;8;9;10;13;14;17;20;21;23;24;26;29;30;32;35;37;38;39;
212,43.000000,89;,1093;639;505;504;635;89;635;504;477;503;502;501;636;631;559;562;563;551;495;494;495;496;556;1010;,1;2;3;6;7;8;9;10;11;12;15;18;19;21;24;27;29;31;34;37;40;42;43;44;
213,48.000000,92;,1094;640;638;92;638;707;476;477;503;502;501;636;631;490;557;624;557;624;557;556;1010;,1;2;7;8;9;12;13;16;17;20;23;24;26;27;29;33;37;41;45;48;49;
214,53.000000,93;,1095;641;641;641;639;93;639;639;505;504;477;478;479;480;481;691;681;487;535;535;487;535;438;437;556;1010;,1;2;3;4;7;8;9;10;11;14;15;17;20;21;22;24;27;29;32;33;36;39;46;50;53;54;
215,58.000000,103;,1096;642;649;103;103;103;649;642;640;635;504;477;503;502;501;636;631;490;491;558;560;553;560;556;555;556;624;556;1010;,1;2;5;6;7;8;9;12;15;18;19;20;21;24;27;28;30;31;33;35;37;39;41;44;47;50;54;58;59;
216,44.000000,99;,1097;643;578;645;99;645;645;578;577;573;569;499;567;562;492;562;563;551;495;494;495;496;556;1010;,1;2;4;7;8;9;10;13;16;19;22;23;25;26;27;28;30;32;35;38;41;43;44;45;
217,49.000000,100;,1098;644;646;100;100;100;646;1100;646;646;646;644;637;571;631;489;490;557;624;557;624;557;556;1010;,1;2;5;6;7;8;9;10;11;12;13;16;19;21;25;27;28;30;34;38;42;46;49;50;
218,54.000000,101;,1099;645;645;645;647;101;647;579;580;575;574;568;565;564;563;551;550;552;435;436;437;437;438;437;556;1010;,1;2;3;4;7;8;9;11;14;18;21;23;25;26;28;30;33;36;37;39;42;43;47;51;54;55;
219,45.000000,95;,1100;646;646;646;641;95;641;641;639;505;634;502;501;636;631;490;490;491;558;560;495;551;550;560;556;1010;,1;2;3;4;7;8;9;10;13;14;16;18;21;22;24;25;26;28;30;32;33;36;39;42;45;46;
220,50.000000,106;,1101;647;645;652;106;652;652;645;578;576;572;571;632;628;485;626;624;557;624;557;556;1010;,1;2;5;7;8;9;10;12;15;18;20;23;26;29;30;32;35;39;43;47;50;51;
221,56.000000,279;,1102;648;649;825;279;825;638;707;475;706;704;539;694;692;682;488;487;488;487;535;438;437;556;1010;,0;1;4;7;8;9;12;15;16;19;22;24;25;28;31;32;34;36;38;41;48;52;55;56;
222,46.000000,105;,1103;649;651;105;105;105;651;649;642;640;635;634;571;631;490;491;558;560;553;560;556;1010;,1;2;5;6;7;8;9;12;15;18;21;24;28;32;33;35;37;39;41;43;46;47;
223,36.000000,102;,1104;650;650;650;648;102;648;648;641;639;505;634;502;632;628;485;626;624;556;1010;,1;2;3;4;7;8;9;10;13;16;17;19;21;23;26;27;29;32;36;37;
224,51.000000,281;,1105;651;827;281;281;281;827;825;638;707;476;477;503;502;632;636;631;490;491;558;560;495;495;496;556;555;556;1010;,1;2;5;6;7;8;9;12;15;18;19;22;23;26;28;31;33;34;36;38;40;41;42;44;45;48;51;52;
225,56.000000,107;,1106;652;525;652;653;107;653;653;646;641;639;505;504;477;477;478;479;480;481;691;681;487;535;438;437;556;1010;,1;2;3;4;7;8;9;10;13;16;19;20;23;24;25;27;30;31;32;34;37;39;42;49;53;56;57;
226,47.000000,109;,1107;653;653;653;655;109;655;451;452;652;645;578;577;530;529;531;532;533;498;497;493;493;494;563;551;550;560;556;1010;,1;2;3;4;7;8;9;10;12;14;16;19;22;23;25;26;27;28;29;30;31;32;34;36;38;41;44;47;48;
227,52.000000,111;,1108;654;452;525;657;111;657;657;647;524;578;577;530;530;529;531;532;533;498;497;493;562;563;494;495;494;495;496;556;555;556;1010;,1;2;3;5;7;8;9;10;12;13;16;19;20;21;23;24;25;26;27;28;29;30;32;34;37;40;43;45;46;49;52;53;
228,57.000000,104;,1109;655;650;104;104;104;650;650;650;648;641;639;505;504;477;477;478;479;480;481;691;681;487;535;438;437;556;1010;,1;2;5;6;7;8;9;10;11;14;17;20;21;24;25;26;28;31;32;33;35;38;40;43;50;54;57;58;
229,48.000000,115;,1110;656;660;661;115;661;660;582;581;575;574;568;565;564;493;494;563;551;550;560;556;1010;,1;2;4;7;8;9;12;16;20;23;26;28;30;31;33;35;37;39;42;45;48;49;
230,53.000000,110;,1111;657;657;657;656;110;656;656;579;580;575;574;568;565;564;493;562;563;551;495;494;495;496;556;555;556;1010;,1;2;3;4;7;8;9;10;13;16;20;23;25;27;28;30;31;33;35;38;41;44;46;47;50;53;54;
231,58.000000,114;,1112;658;661;660;114;660;656;579;580;575;574;568;565;564;493;494;495;496;436;436;435;436;437;438;437;556;1010;,1;2;4;7;8;9;11;14;17;21;24;26;28;29;31;33;36;38;39;40;42;44;47;51;55;58;59;
232,39.000000,108;,1113;659;654;108;108;108;654;654;452;525;524;578;576;572;571;631;489;490;557;556;1010;,1;2;5;6;7;8;9;10;11;13;16;19;22;24;27;31;33;34;36;39;40;
233,49.000000,356;,1114;660;902;356;356;356;902;541;582;580;575;574;568;565;564;493;494;563;551;550;560;556;1010;,1;2;5;6;7;8;9;13;16;20;24;27;29;31;32;34;36;38;40;43;46;49;50;
234,54.000000,124;,1115;661;512;670;124;124;670;512;511;522;523;530;529;531;532;533;498;497;493;492;493;494;493;494;495;496;556;555;556;1010;,1;2;3;6;7;8;9;12;14;18;24;26;28;29;30;31;32;33;34;35;36;38;40;42;45;47;48;51;54;55;
235,50.000000,118;,1116;662;664;118;118;118;664;662;654;452;652;645;578;577;530;529;531;532;533;498;497;493;494;563;551;550;560;556;1010;,1;2;5;6;7;8;9;12;15;16;18;20;23;26;27;29;30;31;32;33;34;35;37;39;41;44;47;50;51;
236,40.000000,119;,1117;663;665;119;119;119;665;665;663;655;653;646;644;637;571;631;490;557;556;1010;,1;2;5;6;7;8;9;10;13;16;19;22;25;28;30;34;35;37;40;41;
237,55.000000,123;,1118;664;669;123;123;123;669;667;509;659;657;647;524;578;577;530;529;531;532;533;498;497;493;493;494;493;494;495;496;556;555;556;1010;,1;2;5;6;7;8;9;12;14;15;18;20;21;24;27;28;30;31;32;33;34;35;36;37;39;41;43;46;48;49;52;55;56;
238,51.000000,297;,1119;665;843;297;297;297;843;841;453;650;648;641;639;505;634;571;631;490;490;557;624;557;556;1010;,1;2;5;6;7;8;9;12;13;16;19;22;25;26;28;32;36;37;38;40;44;48;51;52;
239,56.000000,122;,1120;666;668;122;122;122;668;666;510;658;656;579;580;575;574;568;565;564;493;494;493;494;495;496;556;555;556;1010;,1;2;5;6;7;8;9;12;14;15;18;21;24;28;31;33;35;36;38;40;42;44;47;49;50;53;56;57;
240,41.000000,113;,1121;667;667;667;509;659;113;659;659;657;647;524;524;578;643;576;637;571;631;489;490;557;556;1010;,1;2;3;4;6;7;8;9;10;13;15;16;17;20;22;24;27;29;33;35;36;38;41;42;
241,52.000000,304;,1122;668;850;304;304;304;850;668;666;510;658;656;579;578;576;572;571;631;490;557;559;557;556;1010;,1;2;5;6;7;8;9;12;15;17;18;21;24;28;31;33;36;40;41;43;46;49;52;53;
242,23.000000,793;,1001;547;549;551;563;564;565;19;565;569;572;576;1030;,0;1;3;6;8;10;11;12;13;16;20;22;23;
243,24.000000,792;,1002;548;547;549;551;563;564;18;564;565;569;572;576;1030;,0;1;2;4;7;9;11;12;13;14;17;21;23;24;
244,22.000000,796;,1003;549;551;563;564;565;568;22;568;533;569;572;576;1030;,0;1;4;6;8;9;11;12;13;14;15;19;21;22;
245,25.000000,859;,1004;550;560;558;491;490;631;85;631;490;631;571;637;576;1030;,0;1;4;6;8;10;11;12;13;14;15;19;21;24;25;
246,20.000000,797;,1005;551;563;564;565;569;23;23;23;569;572;576;1030;,0;1;3;5;6;9;10;11;12;13;17;19;20;
247,26.000000,795;,1006;552;553;560;561;492;562;567;21;567;499;569;573;577;576;1030;,0;1;3;5;7;9;10;11;12;13;15;16;19;22;25;26;
248,21.000000,864;,1007;553;496;556;557;490;631;636;90;636;501;571;637;576;1030;,0;1;2;3;6;8;9;11;12;13;14;15;17;20;21;
249,27.000000,787;,1008;554;437;556;557;559;13;559;559;631;571;637;576;1030;,0;1;2;5;8;11;12;13;14;17;21;23;26;27;
250,28.000000,856;,1009;555;624;626;485;628;82;82;82;628;628;632;502;634;637;576;1030;,0;1;3;6;8;9;10;11;12;13;14;17;19;21;24;27;28;
251,19.000000,799;,1010;556;557;490;631;571;25;571;637;576;1030;,0;1;4;6;7;11;12;13;15;18;19;
252,16.000000,800;,1011;557;490;631;571;572;26;572;576;1030;,0;1;3;4;8;11;12;13;15;16;
253,19.000000,798;,1012;558;491;559;566;500;570;24;24;24;570;572;576;1030;,0;1;3;4;6;8;9;10;11;12;13;16;18;19;
254,14.000000,804;,1013;559;566;500;570;572;576;30;576;1030;,0;1;3;5;6;9;11;12;13;14;
255,29.000000,791;,1014;560;561;494;563;17;17;17;17;17;17;563;564;565;569;573;577;576;1030;,0;1;3;4;6;7;8;9;10;11;12;13;15;16;19;22;25;28;29;
256,20.000000,801;,1015;561;494;493;497;498;533;532;531;573;27;27;573;577;576;1030;,0;1;2;4;5;6;7;8;9;10;11;12;13;16;19;20;
257,17.000000,805;,1016;562;567;499;569;573;577;31;577;576;1030;,0;1;2;4;5;8;11;12;13;16;17;
258,21.000000,803;,1017;563;564;565;568;574;575;29;575;530;577;576;1030;,0;1;3;4;6;8;11;12;13;16;17;20;21;
259,18.000000,800;,1018;564;565;569;572;26;26;26;572;572;572;576;1030;,0;1;2;5;9;10;11;12;13;14;15;17;18;
260,15.000000,804;,1019;565;569;572;576;30;30;576;576;1030;,0;1;4;8;10;11;12;13;14;15;
261,16.000000,871;,1020;566;500;570;572;576;643;97;643;576;1030;,0;1;3;4;7;9;11;12;13;15;16;
262,18.000000,805;,1021;567;499;569;573;577;31;31;577;577;576;1030;,0;1;3;4;7;10;11;12;13;14;17;18;
263,17.000000,806;,1022;568;533;532;531;573;577;578;32;578;576;1030;,0;1;2;3;4;5;8;11;12;13;16;17;
264,17.000000,865;,1023;569;572;637;91;91;91;637;576;1030;,0;1;5;9;10;11;12;13;16;17;
265,22.000000,872;,1024;570;571;637;644;98;98;644;643;578;576;1030;,0;1;5;7;10;11;12;13;16;18;21;22;
266,23.000000,802;,1025;571;572;573;531;574;28;28;574;531;573;577;576;1030;,0;1;4;7;8;10;11;12;13;15;16;19;22;23;
267,24.000000,807;,1026;572;576;578;579;33;33;579;578;577;576;1030;,0;1;3;6;10;11;12;13;17;20;23;24;
268,20.000000,808;,1027;573;577;545;580;34;34;34;34;34;580;578;576;1030;,0;1;4;6;7;8;9;10;11;12;13;16;19;20;
269,25.000000,809;,1028;574;575;581;35;35;35;35;35;581;580;545;545;577;576;1030;,0;1;4;7;8;9;10;11;12;13;17;18;19;21;24;25;
270,30.000000,790;,1029;575;528;529;531;532;533;498;497;493;562;16;16;562;493;564;565;569;573;577;576;1030;,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;20;23;26;29;30;
271,21.000000,875;,1030;576;578;524;647;101;101;101;101;647;524;578;576;1030;,0;1;4;7;8;9;10;11;12;13;14;17;20;21;
272,26.000000,810;,1031;577;545;580;582;36;36;36;36;582;582;582;579;578;576;1030;,0;1;3;4;8;9;10;11;12;13;14;15;18;22;25;26;
273,31.000000,862;,1032;578;576;637;634;88;88;634;634;637;572;573;577;576;1030;,0;1;4;7;10;11;12;13;14;17;21;24;27;30;31;
274,22.000000,874;,1033;579;647;645;646;100;100;100;646;644;643;576;1030;,0;1;3;6;9;10;11;12;13;16;19;21;22;
275,27.000000,873;,1034;580;578;645;99;99;99;99;99;645;578;643;576;577;576;1030;,0;1;4;7;8;9;10;11;12;13;16;18;20;23;26;27;
276,32.000000,884;,1035;581;580;579;656;110;656;579;580;545;577;573;577;576;1030;,0;1;5;8;11;12;13;16;19;20;22;25;28;31;32;
277,18.000000,806;,1036;582;579;578;32;32;32;32;578;578;576;1030;,0;1;4;8;9;10;11;12;13;14;17;18;
278,33.000000,855;,1037;583;540;622;623;627;81;81;627;484;485;628;632;502;634;637;576;1030;,0;1;2;4;7;10;11;12;13;15;18;19;22;24;26;29;32;33;
279,47.000000,832;,1038;584;605;604;58;58;58;604;399;537;536;438;437;556;557;490;631;571;637;576;1030;,0;1;6;9;10;11;12;13;15;19;22;24;28;31;34;36;37;41;43;46;47;
280,43.000000,819;,1039;585;401;590;589;591;45;45;591;613;615;622;555;624;557;490;631;571;637;576;1030;,0;1;2;4;7;10;11;12;13;16;18;21;24;26;30;32;33;37;39;42;43;
281,46.000000,834;,1040;586;588;397;604;606;60;606;403;404;405;488;487;681;623;624;557;490;631;571;637;576;1030;,0;1;4;7;8;11;12;13;14;17;18;19;21;23;26;29;33;35;36;40;42;45;46;
282,40.000000,841;,1041;587;592;591;613;67;67;613;615;622;555;624;557;490;631;571;637;576;1030;,0;1;4;7;10;11;12;13;15;18;21;23;27;29;30;34;36;39;40;
283,44.000000,839;,1042;588;587;400;609;611;65;611;680;679;681;623;624;557;490;631;571;637;576;1030;,0;1;4;5;8;11;12;13;16;18;21;24;27;31;33;34;38;40;43;44;
284,38.000000,843;,1043;589;591;613;615;69;69;69;615;622;555;624;557;490;631;571;637;576;1030;,0;1;4;7;9;10;11;12;13;16;19;21;25;27;28;32;34;37;38;
285,41.000000,838;,1044;590;592;608;537;610;64;610;615;622;555;624;557;490;631;571;637;576;1030;,0;1;4;7;10;11;12;13;16;19;22;24;28;30;31;35;37;40;41;
286,35.000000,850;,1045;591;613;615;622;76;76;76;622;555;624;557;490;631;571;637;576;1030;,0;1;4;6;9;10;11;12;13;16;18;22;24;25;29;31;34;35;
287,39.000000,907;,1046;592;608;537;610;679;133;679;681;623;624;557;490;631;571;637;576;1030;,0;1;4;7;8;11;12;13;16;19;22;26;28;29;33;35;38;39;
288,36.000000,842;,1047;593;595;612;614;68;68;68;614;554;437;556;557;490;631;571;637;576;1030;,0;1;4;7;9;10;11;12;13;16;17;20;23;25;26;30;32;35;36;
289,37.000000,842;,1048;594;596;441;440;439;614;68;614;614;554;437;556;557;490;631;571;637;576;1030;,0;1;4;5;7;9;11;12;13;14;17;18;21;24;26;27;31;33;36;37;
290,34.000000,781;,1049;595;617;619;552;553;7;553;560;561;492;562;567;499;569;573;577;576;1030;,0;1;4;6;9;11;12;13;15;17;19;20;21;23;24;27;30;33;34;
291,33.000000,853;,1050;596;612;614;554;625;79;625;555;624;557;490;631;571;572;576;1030;,0;1;4;6;9;11;12;13;14;16;20;22;23;27;30;32;33;
292,34.000000,776;,1051;597;599;616;618;548;2;548;547;549;551;563;564;565;569;572;576;1030;,0;1;4;7;9;11;12;13;14;16;19;21;23;24;27;31;33;34;
293,28.000000,779;,1052;598;620;621;547;549;551;5;551;563;564;565;569;572;576;1030;,0;1;3;4;6;8;11;12;13;15;17;18;21;25;27;28;
294,31.000000,777;,1053;599;598;620;621;547;549;3;549;551;563;564;565;569;572;576;1030;,0;1;4;6;7;9;11;12;13;16;18;20;21;24;28;30;31;
295,48.000000,837;,1054;600;605;604;399;609;63;63;609;611;680;679;681;691;486;480;479;478;477;504;635;634;637;576;1030;,0;1;4;7;9;10;11;12;13;16;19;21;24;27;28;30;31;34;36;37;38;41;44;47;48;
296,49.000000,835;,1055;601;600;602;607;61;61;607;606;403;404;405;488;487;681;623;624;557;490;631;571;637;576;1030;,0;1;4;7;10;11;12;13;16;17;20;21;22;24;26;29;32;36;38;39;43;45;48;49;
297,45.000000,903;,1056;602;607;606;675;129;129;675;404;405;488;487;681;691;486;480;479;478;477;504;635;634;637;576;1030;,0;1;4;7;10;11;12;13;15;16;17;19;21;24;25;27;28;31;33;34;35;38;41;44;45;
298,50.000000,904;,1057;603;602;607;676;130;130;676;675;677;406;682;692;694;693;703;705;635;634;637;576;1030;,0;1;4;7;10;11;12;13;16;19;20;22;25;28;31;34;37;40;43;46;49;50;
299,42.000000,910;,1058;604;606;403;404;405;488;682;136;682;682;692;694;693;703;705;635;634;637;576;1030;,0;1;4;5;8;9;10;11;12;13;14;17;20;23;26;29;32;35;38;41;42;
300,45.000000,836;,1059;605;604;399;609;608;62;62;608;613;440;439;438;437;556;557;559;566;500;570;572;576;1030;,0;1;4;6;7;10;11;12;13;16;17;19;21;25;28;31;34;36;38;39;42;44;45;
301,37.000000,909;,1060;606;403;404;405;488;487;681;135;681;623;624;557;559;566;500;570;572;576;1030;,0;1;2;5;6;7;9;11;12;13;16;19;23;26;28;30;31;34;36;37;
302,42.000000,908;,1061;607;607;606;403;611;680;134;680;680;679;681;623;624;557;490;631;571;572;576;1030;,0;1;2;5;6;8;11;12;13;14;16;19;22;25;29;31;32;36;39;41;42;
303,38.000000,845;,1062;608;613;440;612;617;71;71;617;619;552;553;560;561;492;562;567;499;569;572;576;1030;,0;1;4;5;7;10;11;12;13;15;18;20;22;24;26;27;28;30;31;35;37;38;
304,39.000000,840;,1063;609;608;613;440;612;66;66;612;614;554;437;556;557;559;566;500;570;572;576;1030;,0;1;4;7;8;10;11;12;13;15;18;19;22;25;28;30;32;33;36;38;39;
305,32.000000,783;,1064;610;615;622;555;9;9;555;624;557;490;631;571;637;576;1030;,0;1;4;7;10;11;12;13;15;19;21;22;26;28;31;32;
306,40.000000,920;,1065;611;680;488;682;692;146;146;692;691;486;480;479;478;477;504;635;634;637;572;576;1030;,0;1;4;6;7;10;11;12;13;16;17;19;20;23;25;26;27;30;33;37;39;40;
307,29.000000,784;,1066;612;614;554;437;556;10;10;556;557;490;631;571;637;576;1030;,0;1;3;6;7;10;11;12;13;16;18;19;23;25;28;29;
308,30.000000,852;,1067;613;615;622;555;624;78;624;557;490;631;571;637;576;1030;,0;1;3;6;9;11;12;13;17;19;20;24;26;29;30;
309,26.000000,785;,1068;614;554;437;556;557;11;557;490;631;571;637;576;1030;,0;1;4;5;8;11;12;13;15;16;20;22;25;26;
310,35.000000,780;,1069;615;439;614;619;552;6;6;552;553;560;561;494;493;497;498;533;532;531;573;577;576;1030;,0;1;2;4;7;10;11;12;13;15;17;19;20;22;23;24;25;26;27;28;31;34;35;
311,29.000000,788;,1070;616;618;552;553;560;14;14;560;561;492;562;567;499;569;572;576;1030;,0;1;3;6;8;10;11;12;13;15;17;18;19;21;22;26;28;29;
312,36.000000,775;,1071;617;619;552;548;547;1;1;1;547;549;551;563;564;565;569;573;577;576;1030;,0;1;3;6;8;9;10;11;12;13;15;18;20;22;23;26;29;32;35;36;
313,27.000000,789;,1072;618;552;553;560;561;15;15;561;492;562;567;499;569;572;576;1030;,0;1;4;6;8;10;11;12;13;15;16;17;19;20;24;26;27;
314,30.000000,786;,1073;619;619;552;553;560;558;12;558;491;559;562;567;499;569;572;576;1030;,0;1;2;5;7;9;11;12;13;15;16;19;20;22;23;27;29;30;
315,32.000000,778;,1074;620;621;547;548;550;4;4;4;4;550;550;551;563;564;565;569;572;576;1030;,0;1;2;4;5;8;9;10;11;12;13;14;17;19;21;22;25;29;31;32;
316,28.000000,791;,1075;621;547;547;549;551;563;17;563;562;567;499;569;572;576;576;576;1030;,0;1;3;4;6;9;11;12;13;15;16;18;19;23;25;26;27;28;
317,31.000000,857;,1076;622;623;627;484;629;83;629;633;503;502;634;637;576;1030;,0;1;4;7;9;11;12;13;16;19;22;24;27;30;31;
318,25.000000,861;,1077;623;627;484;629;633;87;633;632;571;572;576;1030;,0;1;4;6;8;11;12;13;16;19;22;24;25;
319,23.000000,860;,1078;624;626;485;628;632;86;86;632;632;571;637;576;1030;,0;1;4;6;7;10;11;12;13;14;17;19;22;23;
320,33.000000,858;,1079;625;555;624;626;630;84;84;84;630;630;489;631;571;637;644;643;576;1030;,0;1;2;4;7;9;10;11;12;13;14;16;18;22;24;27;30;32;33;
321,19.000000,799;,1080;626;485;628;632;571;25;25;571;572;576;1030;,0;1;3;4;7;10;11;12;13;16;18;19;
322,24.000000,860;,1081;627;484;629;628;632;86;632;502;634;637;576;1030;,0;1;3;5;8;11;12;13;15;17;20;23;24;
323,18.000000,865;,1082;628;632;502;634;637;91;637;637;576;1030;,0;1;4;6;8;11;12;13;14;17;18;
324,20.000000,862;,1083;629;633;632;502;634;88;634;637;576;1030;,0;1;4;7;9;11;12;13;16;19;20;
325,21.000000,798;,1084;630;489;631;566;500;570;24;570;500;570;572;576;1030;,0;1;3;5;8;10;11;12;13;14;15;18;20;21;
326,14.000000,804;,1085;631;631;571;637;576;30;576;1030;,0;1;2;6;8;11;12;13;14;
327,23.000000,867;,1086;632;502;634;505;639;93;93;93;93;639;506;506;644;643;576;1030;,0;1;3;5;7;8;9;10;11;12;13;14;15;17;20;22;23;
328,25.000000,868;,1087;633;478;477;504;635;640;94;94;640;639;506;644;643;576;1030;,0;1;3;5;6;7;10;11;12;13;16;17;19;22;24;25;
329,16.000000,871;,1088;634;637;576;643;97;97;97;643;576;1030;,0;1;4;7;9;10;11;12;13;15;16;
330,26.000000,869;,1089;635;504;505;639;641;95;95;95;641;641;646;644;643;576;1030;,0;1;2;5;6;9;10;11;12;13;14;17;20;23;25;26;
331,22.000000,801;,1090;636;501;501;501;571;572;573;27;573;531;573;577;576;1030;,0;1;2;3;4;5;8;11;12;13;14;15;18;21;22;
332,27.000000,881;,1091;637;644;646;653;107;107;653;652;525;524;578;576;1030;,0;1;4;7;10;11;12;13;16;17;20;23;26;27;
333,28.000000,876;,1092;638;825;649;648;102;102;648;653;652;645;578;576;1030;,0;1;4;7;10;11;12;13;16;19;21;24;27;28;
