arc_id,agent_index
(101_647_16_17),596;2385;4174;5963;7752;9541;11330;13119;14908;16697;
(101_647_20_21),821;2610;4399;6188;7977;9766;11555;13344;15133;16922;
(101_647_24_25),1013;2802;4591;6380;8169;9958;11747;13536;15325;17114;
(101_647_30_31),1214;1236;3003;3025;4792;4814;6581;6603;8370;8392;10159;10181;11948;11970;13737;13759;15526;15548;17315;17337;
(101_647_46_47),1724;1770;3513;3559;5302;5348;7091;7137;8880;8926;10669;10715;12458;12504;14247;14293;16036;16082;17825;17871;
(101_647_8_9),105;217;1894;2006;3683;3795;5472;5584;7261;7373;9050;9162;10839;10951;12628;12740;14417;14529;16206;16318;
(1020_566_0_1),19;260;494;722;941;1808;2049;2283;2511;2730;3597;3838;4072;4300;4519;5386;5627;5861;6089;6308;7175;7416;7650;7878;8097;8964;9205;9439;9667;9886;10753;10994;11228;11456;11675;12542;12783;13017;13245;13464;14331;14572;14806;15034;15253;16120;16361;16595;16823;17042;
(1020_566_1_2),141;382;616;838;1930;2171;2405;2627;3719;3960;4194;4416;5508;5749;5983;6205;7297;7538;7772;7994;9086;9327;9561;9783;10875;11116;11350;11572;12664;12905;13139;13361;14453;14694;14928;15150;16242;16483;16717;16939;
(1020_566_20_21),1137;1347;1471;1605;1724;2926;3136;3260;3394;3513;4715;4925;5049;5183;5302;6504;6714;6838;6972;7091;8293;8503;8627;8761;8880;10082;10292;10416;10550;10669;11871;12081;12205;12339;12458;13660;13870;13994;14128;14247;15449;15659;15783;15917;16036;17238;17448;17572;17706;17825;
(1020_566_21_22),1558;3347;5136;6925;8714;10503;12292;14081;15870;17659;
(1021_567_0_1),20;261;495;723;942;1809;2050;2284;2512;2731;3598;3839;4073;4301;4520;5387;5628;5862;6090;6309;7176;7417;7651;7879;8098;8965;9206;9440;9668;9887;10754;10995;11229;11457;11676;12543;12784;13018;13246;13465;14332;14573;14807;15035;15254;16121;16362;16596;16824;17043;
(1021_567_1_2),142;383;617;839;1051;1931;2172;2406;2628;2840;3720;3961;4195;4417;4629;5509;5750;5984;6206;6418;7298;7539;7773;7995;8207;9087;9328;9562;9784;9996;10876;11117;11351;11573;11785;12665;12906;13140;13362;13574;14454;14695;14929;15151;15363;16243;16484;16718;16940;17152;
(1021_567_20_21),1138;1472;1606;1725;2927;3261;3395;3514;4716;5050;5184;5303;6505;6839;6973;7092;8294;8628;8762;8881;10083;10417;10551;10670;11872;12206;12340;12459;13661;13995;14129;14248;15450;15784;15918;16037;17239;17573;17707;17826;
(1021_567_21_22),1780;3569;5358;7147;8936;10725;12514;14303;16092;17881;
(1022_568_0_1),21;262;496;724;943;1810;2051;2285;2513;2732;3599;3840;4074;4302;4521;5388;5629;5863;6091;6310;7177;7418;7652;7880;8099;8966;9207;9441;9669;9888;10755;10996;11230;11458;11677;12544;12785;13019;13247;13466;14333;14574;14808;15036;15255;16122;16363;16597;16825;17044;
(1022_568_1_2),143;384;618;840;1052;1932;2173;2407;2629;2841;3721;3962;4196;4418;4630;5510;5751;5985;6207;6419;7299;7540;7774;7996;8208;9088;9329;9563;9785;9997;10877;11118;11352;11574;11786;12666;12907;13141;13363;13575;14455;14696;14930;15152;15364;16244;16485;16719;16941;17153;
(1022_568_20_21),1139;1473;1607;1726;2928;3262;3396;3515;4717;5051;5185;5304;6506;6840;6974;7093;8295;8629;8763;8882;10084;10418;10552;10671;11873;12207;12341;12460;13662;13996;14130;14249;15451;15785;15919;16038;17240;17574;17708;17827;
(1022_568_21_22),1257;1686;3046;3475;4835;5264;6624;7053;8413;8842;10202;10631;11991;12420;13780;14209;15569;15998;17358;17787;
(1023_569_0_1),22;263;497;725;944;1811;2052;2286;2514;2733;3600;3841;4075;4303;4522;5389;5630;5864;6092;6311;7178;7419;7653;7881;8100;8967;9208;9442;9670;9889;10756;10997;11231;11459;11678;12545;12786;13020;13248;13467;14334;14575;14809;15037;15256;16123;16364;16598;16826;17045;
(1023_569_1_2),144;385;619;841;1933;2174;2408;2630;3722;3963;4197;4419;5511;5752;5986;6208;7300;7541;7775;7997;9089;9330;9564;9786;10878;11119;11353;11575;12667;12908;13142;13364;14456;14697;14931;15153;16245;16486;16720;16942;
(1023_569_20_21),1140;1474;1608;1727;2929;3263;3397;3516;4718;5052;5186;5305;6507;6841;6975;7094;8296;8630;8764;8883;10085;10419;10553;10672;11874;12208;12342;12461;13663;13997;14131;14250;15452;15786;15920;16039;17241;17575;17709;17828;
(1023_569_21_22),1258;3047;4836;6625;8414;10203;11992;13781;15570;17359;
(1024_570_0_1),23;264;498;726;945;1812;2053;2287;2515;2734;3601;3842;4076;4304;4523;5390;5631;5865;6093;6312;7179;7420;7654;7882;8101;8968;9209;9443;9671;9890;10757;10998;11232;11460;11679;12546;12787;13021;13249;13468;14335;14576;14810;15038;15257;16124;16365;16599;16827;17046;
(1024_570_1_2),145;386;620;842;1934;2175;2409;2631;3723;3964;4198;4420;5512;5753;5987;6209;7301;7542;7776;7998;9090;9331;9565;9787;10879;11120;11354;11576;12668;12909;13143;13365;14457;14698;14932;15154;16246;16487;16721;16943;
(1024_570_20_21),1141;1475;1609;1728;2930;3264;3398;3517;4719;5053;5187;5306;6508;6842;6976;7095;8297;8631;8765;8884;10086;10420;10554;10673;11875;12209;12343;12462;13664;13998;14132;14251;15453;15787;15921;16040;17242;17576;17710;17829;
(1024_570_21_22),
(1025_571_0_1),24;265;499;727;946;1813;2054;2288;2516;2735;3602;3843;4077;4305;4524;5391;5632;5866;6094;6313;7180;7421;7655;7883;8102;8969;9210;9444;9672;9891;10758;10999;11233;11461;11680;12547;12788;13022;13250;13469;14336;14577;14811;15039;15258;16125;16366;16600;16828;17047;
(1025_571_1_2),146;387;621;843;1935;2176;2410;2632;3724;3965;4199;4421;5513;5754;5988;6210;7302;7543;7777;7999;9091;9332;9566;9788;10880;11121;11355;11577;12669;12910;13144;13366;14458;14699;14933;15155;16247;16488;16722;16944;
(1025_571_20_21),1142;1476;1610;1729;2931;3265;3399;3518;4720;5054;5188;5307;6509;6843;6977;7096;8298;8632;8766;8885;10087;10421;10555;10674;11876;12210;12344;12463;13665;13999;14133;14252;15454;15788;15922;16041;17243;17577;17711;17830;
(1025_571_21_22),1259;1687;3048;3476;4837;5265;6626;7054;8415;8843;10204;10632;11993;12421;13782;14210;15571;15999;17360;17788;
(1026_572_0_1),25;266;500;728;947;1814;2055;2289;2517;2736;3603;3844;4078;4306;4525;5392;5633;5867;6095;6314;7181;7422;7656;7884;8103;8970;9211;9445;9673;9892;10759;11000;11234;11462;11681;12548;12789;13023;13251;13470;14337;14578;14812;15040;15259;16126;16367;16601;16829;17048;
(1026_572_1_2),147;388;622;844;1936;2177;2411;2633;3725;3966;4200;4422;5514;5755;5989;6211;7303;7544;7778;8000;9092;9333;9567;9789;10881;11122;11356;11578;12670;12911;13145;13367;14459;14700;14934;15156;16248;16489;16723;16945;
(1026_572_20_21),1143;1477;1611;1730;2932;3266;3400;3519;4721;5055;5189;5308;6510;6844;6978;7097;8299;8633;8767;8886;10088;10422;10556;10675;11877;12211;12345;12464;13666;14000;14134;14253;15455;15789;15923;16042;17244;17578;17712;17831;
(1026_572_21_22),1688;3477;5266;7055;8844;10633;12422;14211;16000;17789;
(1027_573_0_1),26;267;501;729;948;1815;2056;2290;2518;2737;3604;3845;4079;4307;4526;5393;5634;5868;6096;6315;7182;7423;7657;7885;8104;8971;9212;9446;9674;9893;10760;11001;11235;11463;11682;12549;12790;13024;13252;13471;14338;14579;14813;15041;15260;16127;16368;16602;16830;17049;
(1027_573_1_2),148;389;623;845;1053;1937;2178;2412;2634;2842;3726;3967;4201;4423;4631;5515;5756;5990;6212;6420;7304;7545;7779;8001;8209;9093;9334;9568;9790;9998;10882;11123;11357;11579;11787;12671;12912;13146;13368;13576;14460;14701;14935;15157;15365;16249;16490;16724;16946;17154;
(1027_573_20_21),1144;1478;1612;1731;2933;3267;3401;3520;4722;5056;5190;5309;6511;6845;6979;7098;8300;8634;8768;8887;10089;10423;10557;10676;11878;12212;12346;12465;13667;14001;14135;14254;15456;15790;15924;16043;17245;17579;17713;17832;
(1027_573_21_22),1260;1689;3049;3478;4838;5267;6627;7056;8416;8845;10205;10634;11994;12423;13783;14212;15572;16001;17361;17790;
(1028_574_0_1),27;268;502;730;949;1816;2057;2291;2519;2738;3605;3846;4080;4308;4527;5394;5635;5869;6097;6316;7183;7424;7658;7886;8105;8972;9213;9447;9675;9894;10761;11002;11236;11464;11683;12550;12791;13025;13253;13472;14339;14580;14814;15042;15261;16128;16369;16603;16831;17050;
(1028_574_1_2),149;390;624;846;1938;2179;2413;2635;3727;3968;4202;4424;5516;5757;5991;6213;7305;7546;7780;8002;9094;9335;9569;9791;10883;11124;11358;11580;12672;12913;13147;13369;14461;14702;14936;15158;16250;16491;16725;16947;
(1028_574_20_21),1145;1479;1613;1732;2934;3268;3402;3521;4723;5057;5191;5310;6512;6846;6980;7099;8301;8635;8769;8888;10090;10424;10558;10677;11879;12213;12347;12466;13668;14002;14136;14255;15457;15791;15925;16044;17246;17580;17714;17833;
(1028_574_21_22),1261;1690;3050;3479;4839;5268;6628;7057;8417;8846;10206;10635;11995;12424;13784;14213;15573;16002;17362;17791;
(1029_575_0_1),28;269;503;731;950;1817;2058;2292;2520;2739;3606;3847;4081;4309;4528;5395;5636;5870;6098;6317;7184;7425;7659;7887;8106;8973;9214;9448;9676;9895;10762;11003;11237;11465;11684;12551;12792;13026;13254;13473;14340;14581;14815;15043;15262;16129;16370;16604;16832;17051;
(1029_575_1_2),150;391;625;847;1054;1939;2180;2414;2636;2843;3728;3969;4203;4425;4632;5517;5758;5992;6214;6421;7306;7547;7781;8003;8210;9095;9336;9570;9792;9999;10884;11125;11359;11581;11788;12673;12914;13148;13370;13577;14462;14703;14937;15159;15366;16251;16492;16726;16948;17155;
(1029_575_20_21),1146;1480;1614;1733;2935;3269;3403;3522;4724;5058;5192;5311;6513;6847;6981;7100;8302;8636;8770;8889;10091;10425;10559;10678;11880;12214;12348;12467;13669;14003;14137;14256;15458;15792;15926;16045;17247;17581;17715;17834;
(1029_575_21_22),1262;1691;3051;3480;4840;5269;6629;7058;8418;8847;10207;10636;11996;12425;13785;14214;15574;16003;17363;17792;
(102_102_10_11),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_11_12),332;1020;2121;2809;3910;4598;5699;6387;7488;8176;9277;9965;11066;11754;12855;13543;14644;15332;16433;17121;
(102_102_12_13),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_13_14),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_14_15),593;1020;2382;2809;4171;4598;5960;6387;7749;8176;9538;9965;11327;11754;13116;13543;14905;15332;16694;17121;
(102_102_15_16),593;1020;2382;2809;4171;4598;5960;6387;7749;8176;9538;9965;11327;11754;13116;13543;14905;15332;16694;17121;
(102_102_16_17),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_17_18),823;1020;2612;2809;4401;4598;6190;6387;7979;8176;9768;9965;11557;11754;13346;13543;15135;15332;16924;17121;
(102_102_18_19),823;1020;2612;2809;4401;4598;6190;6387;7979;8176;9768;9965;11557;11754;13346;13543;15135;15332;16924;17121;
(102_102_19_20),823;1020;2612;2809;4401;4598;6190;6387;7979;8176;9768;9965;11557;11754;13346;13543;15135;15332;16924;17121;
(102_102_20_21),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_21_22),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_22_23),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_23_24),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_26_27),1316;3105;4894;6683;8472;10261;12050;13839;15628;17417;
(102_102_27_28),1316;3105;4894;6683;8472;10261;12050;13839;15628;17417;
(102_102_28_29),1316;3105;4894;6683;8472;10261;12050;13839;15628;17417;
(102_102_29_30),1316;3105;4894;6683;8472;10261;12050;13839;15628;17417;
(102_102_40_41),1784;3573;5362;7151;8940;10729;12518;14307;16096;17885;
(102_102_41_42),1784;3573;5362;7151;8940;10729;12518;14307;16096;17885;
(102_102_42_43),1784;3573;5362;7151;8940;10729;12518;14307;16096;17885;
(102_102_43_44),1726;1784;3515;3573;5304;5362;7093;7151;8882;8940;10671;10729;12460;12518;14249;14307;16038;16096;17827;17885;
(102_102_44_45),1726;1784;3515;3573;5304;5362;7093;7151;8882;8940;10671;10729;12460;12518;14249;14307;16038;16096;17827;17885;
(102_102_45_46),1726;1784;3515;3573;5304;5362;7093;7151;8882;8940;10671;10729;12460;12518;14249;14307;16038;16096;17827;17885;
(102_102_5_6),103;1020;1892;2809;3681;4598;5470;6387;7259;8176;9048;9965;10837;11754;12626;13543;14415;15332;16204;17121;
(102_102_6_7),103;1020;1892;2809;3681;4598;5470;6387;7259;8176;9048;9965;10837;11754;12626;13543;14415;15332;16204;17121;
(102_102_7_8),103;1020;1892;2809;3681;4598;5470;6387;7259;8176;9048;9965;10837;11754;12626;13543;14415;15332;16204;17121;
(102_102_8_9),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_102_9_10),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_648_12_13),332;2121;3910;5699;7488;9277;11066;12855;14644;16433;
(102_648_16_17),593;2382;4171;5960;7749;9538;11327;13116;14905;16694;
(102_648_20_21),823;2612;4401;6190;7979;9768;11557;13346;15135;16924;
(102_648_24_25),1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
(102_648_30_31),1316;1327;3105;3116;4894;4905;6683;6694;8472;8483;10261;10272;12050;12061;13839;13850;15628;15639;17417;17428;
(102_648_46_47),1726;1761;1784;3515;3550;3573;5304;5339;5362;7093;7128;7151;8882;8917;8940;10671;10706;10729;12460;12495;12518;14249;14284;14307;16038;16073;16096;17827;17862;17885;
(102_648_8_9),103;222;1892;2011;3681;3800;5470;5589;7259;7378;9048;9167;10837;10956;12626;12745;14415;14534;16204;16323;
(1030_576_0_1),29;270;504;732;951;1818;2059;2293;2521;2740;3607;3848;4082;4310;4529;5396;5637;5871;6099;6318;7185;7426;7660;7888;8107;8974;9215;9449;9677;9896;10763;11004;11238;11466;11685;12552;12793;13027;13255;13474;14341;14582;14816;15044;15263;16130;16371;16605;16833;17052;
(1030_576_1_2),151;626;848;1940;2415;2637;3729;4204;4426;5518;5993;6215;7307;7782;8004;9096;9571;9793;10885;11360;11582;12674;13149;13371;14463;14938;15160;16252;16727;16949;
(1030_576_20_21),1147;1481;1615;1734;2936;3270;3404;3523;4725;5059;5193;5312;6514;6848;6982;7101;8303;8637;8771;8890;10092;10426;10560;10679;11881;12215;12349;12468;13670;14004;14138;14257;15459;15793;15927;16046;17248;17582;17716;17835;
(1030_576_21_22),1263;3052;4841;6630;8419;10208;11997;13786;15575;17364;
(1031_577_0_1),30;271;505;733;952;1819;2060;2294;2522;2741;3608;3849;4083;4311;4530;5397;5638;5872;6100;6319;7186;7427;7661;7889;8108;8975;9216;9450;9678;9897;10764;11005;11239;11467;11686;12553;12794;13028;13256;13475;14342;14583;14817;15045;15264;16131;16372;16606;16834;17053;
(1031_577_1_2),152;627;849;1055;1941;2416;2638;2844;3730;4205;4427;4633;5519;5994;6216;6422;7308;7783;8005;8211;9097;9572;9794;10000;10886;11361;11583;11789;12675;13150;13372;13578;14464;14939;15161;15367;16253;16728;16950;17156;
(1031_577_20_21),1148;1616;1735;2937;3405;3524;4726;5194;5313;6515;6983;7102;8304;8772;8891;10093;10561;10680;11882;12350;12469;13671;14139;14258;15460;15928;16047;17249;17717;17836;
(1031_577_21_22),1264;3053;4842;6631;8420;10209;11998;13787;15576;17365;
(1032_578_0_1),31;272;506;734;953;1820;2061;2295;2523;2742;3609;3850;4084;4312;4531;5398;5639;5873;6101;6320;7187;7428;7662;7890;8109;8976;9217;9451;9679;9898;10765;11006;11240;11468;11687;12554;12795;13029;13257;13476;14343;14584;14818;15046;15265;16132;16373;16607;16835;17054;
(1032_578_1_2),153;392;628;850;1056;1942;2181;2417;2639;2845;3731;3970;4206;4428;4634;5520;5759;5995;6217;6423;7309;7548;7784;8006;8212;9098;9337;9573;9795;10001;10887;11126;11362;11584;11790;12676;12915;13151;13373;13579;14465;14704;14940;15162;15368;16254;16493;16729;16951;17157;
(1032_578_20_21),1149;1482;1617;1736;2938;3271;3406;3525;4727;5060;5195;5314;6516;6849;6984;7103;8305;8638;8773;8892;10094;10427;10562;10681;11883;12216;12351;12470;13672;14005;14140;14259;15461;15794;15929;16048;17250;17583;17718;17837;
(1032_578_21_22),1265;1692;3054;3481;4843;5270;6632;7059;8421;8848;10210;10637;11999;12426;13788;14215;15577;16004;17366;17793;
(1032_578_32_33),1225;3014;4803;6592;8381;10170;11959;13748;15537;17326;
(1033_579_0_1),32;273;507;735;954;1821;2062;2296;2524;2743;3610;3851;4085;4313;4532;5399;5640;5874;6102;6321;7188;7429;7663;7891;8110;8977;9218;9452;9680;9899;10766;11007;11241;11469;11688;12555;12796;13030;13258;13477;14344;14585;14819;15047;15266;16133;16374;16608;16836;17055;
(1033_579_1_2),154;393;629;851;1057;1943;2182;2418;2640;2846;3732;3971;4207;4429;4635;5521;5760;5996;6218;6424;7310;7549;7785;8007;8213;9099;9338;9574;9796;10002;10888;11127;11363;11585;11791;12677;12916;13152;13374;13580;14466;14705;14941;15163;15369;16255;16494;16730;16952;17158;
(1033_579_20_21),1150;1618;1737;2939;3407;3526;4728;5196;5315;6517;6985;7104;8306;8774;8893;10095;10563;10682;11884;12352;12471;13673;14141;14260;15462;15930;16049;17251;17719;17838;
(1033_579_21_22),1266;1693;1781;3055;3482;3570;4844;5271;5359;6633;7060;7148;8422;8849;8937;10211;10638;10726;12000;12427;12515;13789;14216;14304;15578;16005;16093;17367;17794;17882;
(1034_580_0_1),33;274;508;736;955;1822;2063;2297;2525;2744;3611;3852;4086;4314;4533;5400;5641;5875;6103;6322;7189;7430;7664;7892;8111;8978;9219;9453;9681;9900;10767;11008;11242;11470;11689;12556;12797;13031;13259;13478;14345;14586;14820;15048;15267;16134;16375;16609;16837;17056;
(1034_580_1_2),155;394;630;852;1944;2183;2419;2641;3733;3972;4208;4430;5522;5761;5997;6219;7311;7550;7786;8008;9100;9339;9575;9797;10889;11128;11364;11586;12678;12917;13153;13375;14467;14706;14942;15164;16256;16495;16731;16953;
(1034_580_20_21),1151;1619;1738;2940;3408;3527;4729;5197;5316;6518;6986;7105;8307;8775;8894;10096;10564;10683;11885;12353;12472;13674;14142;14261;15463;15931;16050;17252;17720;17839;
(1034_580_21_22),1267;3056;4845;6634;8423;10212;12001;13790;15579;17368;
(1035_581_0_1),34;275;509;737;956;1823;2064;2298;2526;2745;3612;3853;4087;4315;4534;5401;5642;5876;6104;6323;7190;7431;7665;7893;8112;8979;9220;9454;9682;9901;10768;11009;11243;11471;11690;12557;12798;13032;13260;13479;14346;14587;14821;15049;15268;16135;16376;16610;16838;17057;
(1035_581_1_2),156;395;631;853;1058;1945;2184;2420;2642;2847;3734;3973;4209;4431;4636;5523;5762;5998;6220;6425;7312;7551;7787;8009;8214;9101;9340;9576;9798;10003;10890;11129;11365;11587;11792;12679;12918;13154;13376;13581;14468;14707;14943;15165;15370;16257;16496;16732;16954;17159;
(1035_581_20_21),1152;1620;1739;2941;3409;3528;4730;5198;5317;6519;6987;7106;8308;8776;8895;10097;10565;10684;11886;12354;12473;13675;14143;14262;15464;15932;16051;17253;17721;17840;
(1035_581_21_22),1268;1694;3057;3483;4846;5272;6635;7061;8424;8850;10213;10639;12002;12428;13791;14217;15580;16006;17369;17795;
(1036_582_0_1),35;276;510;738;957;1824;2065;2299;2527;2746;3613;3854;4088;4316;4535;5402;5643;5877;6105;6324;7191;7432;7666;7894;8113;8980;9221;9455;9683;9902;10769;11010;11244;11472;11691;12558;12799;13033;13261;13480;14347;14588;14822;15050;15269;16136;16377;16611;16839;17058;
(1036_582_1_2),157;396;632;854;1059;1946;2185;2421;2643;2848;3735;3974;4210;4432;4637;5524;5763;5999;6221;6426;7313;7552;7788;8010;8215;9102;9341;9577;9799;10004;10891;11130;11366;11588;11793;12680;12919;13155;13377;13582;14469;14708;14944;15166;15371;16258;16497;16733;16955;17160;
(1036_582_20_21),1153;1621;1740;2942;3410;3529;4731;5199;5318;6520;6988;7107;8309;8777;8896;10098;10566;10685;11887;12355;12474;13676;14144;14263;15465;15933;16052;17254;17722;17841;
(1036_582_21_22),1269;1782;3058;3571;4847;5360;6636;7149;8425;8938;10214;10727;12003;12516;13792;14305;15581;16094;17370;17883;
(1037_583_0_1),36;277;511;739;958;1825;2066;2300;2528;2747;3614;3855;4089;4317;4536;5403;5644;5878;6106;6325;7192;7433;7667;7895;8114;8981;9222;9456;9684;9903;10770;11011;11245;11473;11692;12559;12800;13034;13262;13481;14348;14589;14823;15051;15270;16137;16378;16612;16840;17059;
(1037_583_1_2),158;397;633;855;1060;1947;2186;2422;2644;2849;3736;3975;4211;4433;4638;5525;5764;6000;6222;6427;7314;7553;7789;8011;8216;9103;9342;9578;9800;10005;10892;11131;11367;11589;11794;12681;12920;13156;13378;13583;14470;14709;14945;15167;15372;16259;16498;16734;16956;17161;
(1037_583_20_21),1154;1348;1483;1622;1741;2943;3137;3272;3411;3530;4732;4926;5061;5200;5319;6521;6715;6850;6989;7108;8310;8504;8639;8778;8897;10099;10293;10428;10567;10686;11888;12082;12217;12356;12475;13677;13871;14006;14145;14264;15466;15660;15795;15934;16053;17255;17449;17584;17723;17842;
(1037_583_21_22),1270;1409;1559;3059;3198;3348;4848;4987;5137;6637;6776;6926;8426;8565;8715;10215;10354;10504;12004;12143;12293;13793;13932;14082;15582;15721;15871;17371;17510;17660;
(1038_584_0_1),37;278;512;740;959;1826;2067;2301;2529;2748;3615;3856;4090;4318;4537;5404;5645;5879;6107;6326;7193;7434;7668;7896;8115;8982;9223;9457;9685;9904;10771;11012;11246;11474;11693;12560;12801;13035;13263;13482;14349;14590;14824;15052;15271;16138;16379;16613;16841;17060;
