space_time_arc, arc_flow
(492_561_28_30),4.155837
(492_561_29_31),0.000000
(492_561_31_33),8.000000
(492_562_19_20),3.829616
(492_562_27_28),0.395117
(492_562_35_36),6.699217
(493_492_13_14),2.073581
(493_492_14_15),3.999856
(493_492_15_16),0.979937
(493_492_16_17),0.000000
(493_492_17_18),0.852856
(493_492_18_19),3.829616
(493_492_25_26),4.000000
(493_492_27_28),4.155837
(493_492_28_29),0.000000
(493_492_30_31),8.000000
(493_492_33_34),4.000000
(493_492_34_35),4.000000
(493_493_31_32),2.860599
(493_493_36_37),8.000000
(493_494_11_13),3.139515
(493_494_12_14),0.086372
(493_494_13_15),0.403915
(493_494_15_17),4.000000
(493_494_17_19),3.020062
(493_494_18_20),4.000000
(493_494_19_21),5.926419
(493_494_20_22),4.000000
(493_494_21_23),8.000000
(493_494_22_24),0.170384
(493_494_23_25),1.797489
(493_494_27_29),7.592153
(493_494_30_32),11.754612
(493_494_31_33),8.000000
(493_494_32_34),3.549657
(493_494_33_35),8.000000
(493_494_34_36),8.000000
(493_494_35_37),4.000000
(493_494_36_38),8.000000
(493_494_37_39),8.000000
(493_494_38_40),8.000000
(493_494_40_42),8.000000
(493_494_41_43),4.000000
(493_494_42_44),8.000000
(493_562_20_21),0.091079
(493_562_22_23),2.202511
(493_562_24_25),3.604883
(493_562_26_27),6.248524
(493_562_29_30),6.619684
(493_562_30_31),4.000000
(493_562_4_5),0.510145
(493_564_15_17),1.926419
(493_564_5_7),3.139515
(494_493_38_40),4.000000
(494_493_39_41),4.000000
(494_493_40_42),4.000000
(494_495_13_16),3.139515
(494_495_14_17),0.086372
(494_495_15_18),0.403915
(494_495_17_20),4.000000
(494_495_18_21),1.483517
(494_495_19_22),3.139515
(494_495_20_23),4.000000
(494_495_21_24),5.926419
(494_495_22_25),4.000000
(494_495_23_26),8.000000
(494_495_24_27),0.170384
(494_495_25_28),4.255891
(494_495_29_32),7.592153
(494_495_30_33),4.000000
(494_495_31_34),8.000000
(494_495_32_35),11.754612
(494_495_33_36),8.000000
(494_495_34_37),3.308742
(494_495_35_38),8.000000
(494_495_36_39),8.000000
(494_495_37_40),4.000000
(494_495_38_41),4.395117
(494_495_40_43),6.619684
(494_495_41_44),8.000000
(494_495_42_45),8.000000
(494_495_43_46),4.000000
(494_495_44_47),8.000000
(494_561_6_7),2.885785
(494_563_19_21),3.020062
(494_563_3_5),3.879137
(494_563_34_36),2.860599
(494_563_35_37),7.999430
(494_563_36_38),4.000000
(494_563_37_39),4.000000
(495_494_15_18),1.483517
(495_494_16_19),3.139515
(495_494_27_30),4.000000
(495_494_28_31),4.000000
(495_494_32_35),7.997159
(495_494_33_36),4.000000
(495_494_34_37),4.000000
(495_494_35_38),0.395117
(495_494_37_40),2.619684
(495_494_38_41),4.000000
(495_495_41_42),4.000000
(495_496_17_19),0.086372
(495_496_18_20),2.426385
(495_496_20_22),8.000000
(495_496_21_23),1.483517
(495_496_22_24),3.139515
(495_496_23_25),4.000000
(495_496_24_26),9.926419
(495_496_25_27),4.000000
(495_496_26_28),8.000000
(495_496_27_29),0.170384
(495_496_28_30),8.229280
(495_496_30_32),4.000000
(495_496_32_34),11.592153
(495_496_34_36),8.000000
(495_496_35_37),11.754612
(495_496_36_38),8.000000
(495_496_38_40),8.000000
(495_496_39_41),8.000000
(495_496_40_42),4.000000
(495_496_41_43),4.395117
(495_496_42_44),8.000000
(495_496_43_45),10.619684
(495_496_44_46),8.000000
(495_496_45_47),8.000000
(495_496_46_48),8.000000
(495_496_47_49),8.000000
(495_551_15_18),3.999954
(495_551_21_24),4.000000
(495_551_26_29),4.000000
(495_551_33_36),1.615354
(495_560_12_13),0.120863
(495_560_4_5),0.000000
(496_436_25_26),4.000000
(496_436_27_28),3.147144
(496_436_28_29),8.000000
(496_436_29_30),4.000000
(496_436_30_31),5.770879
(496_436_34_35),7.592153
(496_436_38_39),4.000000
(496_495_25_27),4.000000
(496_495_28_30),4.000000
(496_496_27_28),4.000000
(496_496_28_29),4.000000
(496_556_10_11),0.000000
(496_556_11_12),3.999888
(496_556_12_13),0.000000
(496_556_13_14),0.000000
(496_556_14_15),6.516483
(496_556_15_16),0.000000
(496_556_16_17),2.926299
(496_556_17_18),0.000000
(496_556_18_19),4.000000
(496_556_19_20),0.086372
(496_556_2_3),12.000000
(496_556_20_21),8.403914
(496_556_21_22),0.000000
(496_556_22_23),15.987715
(496_556_23_24),1.483517
(496_556_24_25),10.310952
(496_556_25_26),3.999984
(496_556_26_27),13.926419
(496_556_27_28),11.950079
(496_556_28_29),7.008846
(496_556_29_30),4.170384
(496_556_30_31),10.458402
(496_556_31_32),8.000000
(496_556_32_33),4.000000
(496_556_33_34),8.000000
(496_556_34_35),7.826762
(496_556_35_36),6.950898
(496_556_36_37),10.496193
(496_556_37_38),8.000000
(496_556_38_39),11.992058
(496_556_39_40),4.689058
(496_556_4_5),8.000000
(496_556_40_41),8.000000
(496_556_41_42),8.000000
(496_556_42_43),8.000000
(496_556_43_44),4.395117
(496_556_44_45),12.000000
(496_556_45_46),6.619684
(496_556_46_47),12.000000
(496_556_47_48),8.000000
(496_556_48_49),12.000000
(496_556_49_50),12.000000
(496_556_5_6),4.000000
(496_556_6_7),5.483858
(497_493_12_13),2.073581
(497_493_13_14),3.999856
(497_493_14_15),0.979937
(497_493_15_16),0.000000
(497_493_16_17),0.852856
(497_493_17_18),3.829616
(497_493_19_20),0.091079
(497_493_20_21),8.000000
(497_493_21_22),6.202511
(497_493_23_24),4.084676
(497_493_24_25),12.820504
(497_493_25_26),10.704066
(497_493_26_27),8.155837
(497_493_27_28),4.000000
(497_493_28_29),16.142544
(497_493_29_30),11.754612
(497_493_30_31),6.860599
(497_493_32_33),8.000000
(497_493_33_34),12.000000
(497_493_34_35),8.000000
(497_493_35_36),16.000000
(498_497_11_12),2.073581
(498_497_12_13),3.999856
(498_497_13_14),0.979937
(498_497_14_15),0.000000
(498_497_15_16),0.852856
(498_497_16_17),3.829616
(498_497_18_19),0.091079
(498_497_19_20),8.000000
(498_497_20_21),6.202511
(498_497_22_23),4.084676
(498_497_23_24),12.820504
(498_497_24_25),10.704066
(498_497_25_26),8.155837
(498_497_26_27),4.000000
(498_497_27_28),16.142544
(498_497_28_29),11.754612
(498_497_29_30),6.860599
(498_497_31_32),8.000000
(498_497_32_33),12.000000
(498_497_33_34),8.000000
(498_497_34_35),16.000000
(498_498_11_12),7.423990
(498_498_19_20),2.202511
(498_499_14_15),4.000000
(499_498_10_11),2.073581
(499_498_13_14),0.000000
(499_498_18_19),4.000000
(499_498_25_26),0.000000
(499_567_14_16),4.000000
(499_567_15_17),4.000000
(499_567_21_23),4.000000
(499_567_23_25),0.395117
(499_567_26_28),0.000000
(499_569_3_4),4.000000
(499_569_6_7),1.926419
(5_5_4_5),0.120863
(5_5_5_6),0.120863
(5_5_6_7),0.120863
(5_5_7_8),0.120863
(5_551_8_9),4.000000
(50_596_8_9),4.000000
(500_500_27_28),1.254955
(500_500_29_30),4.000000
(500_500_30_31),4.000000
(500_501_2_5),3.198983
(500_501_3_6),0.801017
(500_566_10_12),4.000000
(500_566_16_18),4.000000
(500_566_19_21),5.340045
(500_566_22_24),8.966654
(500_566_28_30),1.254955
(500_566_30_32),4.000000
(500_566_31_33),8.000000
(500_566_5_7),8.000000
(501_501_18_19),0.000000
(501_636_10_11),4.000000
(501_636_15_16),0.000000
(501_636_18_19),6.950898
(501_636_19_20),3.424134
(501_636_20_21),4.000000
(501_636_21_22),1.615354
(501_636_23_24),5.852163
(501_636_27_28),4.000000
(501_636_5_6),3.198983
(501_636_6_7),0.801017
(502_501_15_18),6.950898
(502_501_17_20),4.000000
(502_501_18_21),1.615354
(502_501_20_23),4.000000
(502_501_24_27),4.000000
(502_632_11_13),4.000000
(502_632_12_14),2.648634
(502_632_14_16),0.000000
(502_632_15_17),0.400021
(502_632_17_19),2.384646
(502_632_21_23),2.840307
(502_632_23_25),2.159920
(502_632_26_28),4.000000
(502_632_27_29),4.135983
(502_634_5_7),0.000000
(503_502_12_15),4.000000
(503_502_14_17),4.000000
(503_502_17_20),4.000000
(503_502_21_24),4.000000
(503_502_23_26),4.000000
(504_477_10_11),7.999756
(504_477_13_14),4.000000
(504_477_14_15),7.594239
(504_477_16_17),4.000000
(504_477_19_20),6.390305
(504_477_2_3),6.712031
(504_477_23_24),3.267616
(504_477_24_25),8.000000
(504_477_3_4),2.611033
(504_635_6_7),8.000000
(505_504_11_14),9.209675
(505_504_20_23),3.267616
(505_504_21_24),8.000000
(505_504_3_6),4.000000
(505_505_10_11),0.400021
(505_634_11_13),0.400021
(505_634_13_15),2.384646
(505_634_14_16),5.603770
(505_634_16_18),1.159693
(505_634_17_19),2.840307
(505_634_19_21),0.000000
(505_634_23_25),4.135983
(505_634_26_28),8.000000
(506_644_2_4),0.373934
(509_659_11_12),4.000000
(509_659_14_15),4.000000
(509_659_6_7),2.745045
(51_51_6_7),4.000000
(51_51_7_8),4.000000
(51_597_8_9),4.000000
(510_658_14_15),4.000000
(510_658_17_18),4.000000
(510_658_3_4),8.934446
(511_522_13_17),4.000000
(511_522_14_18),4.000000
(512_511_12_14),4.000000
(512_670_3_6),8.000000
(52_52_3_4),4.000000
(52_52_4_5),8.000000
(52_52_5_6),8.000000
(52_52_6_7),8.000000
(52_52_7_8),8.000000
(52_598_8_9),4.000000
(521_511_10_13),4.000000
(522_523_17_23),4.000000
(522_523_18_24),4.000000
(523_530_23_25),4.000000
(523_530_24_26),4.000000
(524_524_16_17),2.745045
(524_578_10_13),0.966654
(524_578_12_15),1.380316
(524_578_13_16),2.619684
(524_578_15_18),1.254955
(524_578_16_19),4.446465
(524_578_17_20),6.745045
(524_578_18_21),8.000000
(524_578_21_24),4.703453
(525_524_13_16),2.990241
(525_652_3_4),7.265195
(525_657_4_6),5.380316
(525_657_5_7),2.619684
(528_529_10_11),0.852856
(528_529_13_14),0.091079
(528_529_21_22),0.000000
(528_573_2_4),0.000000
(529_531_11_12),4.852856
(529_531_12_13),7.829616
(529_531_14_15),0.091079
(529_531_15_16),2.202511
(529_531_18_19),3.604883
(529_531_19_20),8.000000
(529_531_20_21),6.248524
(529_531_21_22),1.380316
(529_531_22_23),0.000000
(529_531_23_24),16.142544
(529_531_24_25),8.000000
(529_531_25_26),2.860599
(529_531_27_28),8.000000
(529_531_28_29),8.000000
(529_531_29_30),8.000000
(529_531_30_31),12.000000
(529_531_4_5),2.957467
(53_53_7_8),0.000000
(53_599_8_9),4.000000
(530_529_10_12),7.829616
(530_529_13_15),2.202511
(530_529_16_18),3.604883
(530_529_17_19),4.000000
(530_529_18_20),6.248524
(530_529_19_21),1.380316
(530_529_2_4),2.957467
(530_529_21_23),6.619684
(530_529_22_24),8.000000
(530_529_23_25),2.860599
(530_529_25_27),8.000000
(530_529_26_28),8.000000
(530_529_27_29),8.000000
(530_529_28_30),8.000000
(530_530_20_21),2.619684
(530_577_3_4),4.000000
(530_577_5_6),0.170384
(531_531_10_11),4.000000
(531_532_11_12),4.000000
(531_532_12_13),4.852856
(531_532_13_14),3.829616
(531_532_15_16),0.091079
(531_532_16_17),2.202511
(531_532_19_20),3.604883
(531_532_20_21),8.000000
(531_532_21_22),6.248524
(531_532_22_23),5.380316
(531_532_23_24),4.000000
(531_532_24_25),16.142544
(531_532_25_26),8.000000
(531_532_26_27),2.860599
(531_532_28_29),8.000000
(531_532_29_30),8.000000
(531_532_30_31),8.000000
(531_532_31_32),12.000000
(531_574_5_7),0.979937
(532_533_11_12),0.979937
(532_533_12_13),4.000000
(532_533_13_14),4.852856
(532_533_14_15),3.829616
(532_533_16_17),0.091079
(532_533_17_18),2.202511
(532_533_20_21),3.604883
(532_533_21_22),8.000000
(532_533_22_23),6.248524
(532_533_23_24),7.856988
(532_533_25_26),16.142544
(532_533_26_27),8.000000
(532_533_27_28),2.860599
(532_533_29_30),8.000000
(532_533_30_31),8.000000
(532_533_31_32),8.000000
(532_533_32_33),12.000000
(532_569_24_25),0.000000
(533_498_10_11),7.423990
(533_498_12_13),0.979937
(533_498_13_14),4.000000
(533_498_14_15),4.852856
(533_498_15_16),3.829616
(533_498_17_18),0.091079
(533_498_18_19),6.202511
(533_498_21_22),3.604883
(533_498_22_23),12.820504
(533_498_23_24),6.704066
(533_498_24_25),7.856988
(533_498_26_27),16.142544
(533_498_27_28),8.000000
(533_498_28_29),2.860599
(533_498_30_31),8.000000
(533_498_31_32),8.000000
(533_498_32_33),10.726552
(533_498_33_34),13.273448
(535_438_18_25),4.000000
(535_438_21_28),4.000000
(535_438_22_29),8.000000
(535_438_31_38),12.000000
(535_438_33_40),8.000000
(535_438_34_41),8.000000
(535_438_35_42),8.000000
(535_438_36_43),4.000000
(535_438_37_44),4.000000
(535_438_38_45),5.286970
(535_438_39_46),3.599979
(535_438_41_48),4.000000
(535_438_42_49),3.267616
(535_438_43_50),8.000000
(535_487_33_36),3.599979
(535_535_32_33),3.599979
(536_438_17_19),4.000000
(536_438_18_20),3.826762
(536_438_19_21),0.173238
(536_438_22_24),8.000000
(536_438_24_26),8.000000
(536_438_25_27),4.000000
(536_438_29_31),4.000000
(537_536_14_17),4.000000
(537_536_15_18),3.826762
(537_536_16_19),0.173238
(537_536_19_22),8.000000
(537_536_21_24),8.000000
(537_536_22_25),4.000000
(537_536_26_29),4.000000
(537_610_20_21),4.000000
(539_694_24_25),4.000000
(54_54_3_4),4.000000
(54_54_4_5),4.000000
(54_54_5_6),4.000000
(54_54_6_7),8.000000
(54_54_7_8),8.000000
(54_600_8_9),4.000000
(540_438_24_26),6.370954
(540_540_10_11),1.549891
(540_540_11_12),2.450109
(540_583_6_7),2.450109
(540_622_11_13),1.549891
(540_622_12_14),2.450109
(540_622_2_4),10.813000
(540_622_22_24),11.414349
(541_582_13_16),4.000000
(545_577_10_12),2.202511
(545_577_14_16),4.000000
(545_577_16_18),0.000000
(545_577_19_21),7.996972
(545_577_2_4),0.000000
(545_577_5_7),7.826601
(547_1_4_5),4.000000
(547_1_7_8),0.000000
(547_548_1_2),7.270257
(547_548_11_12),4.000000
(547_548_9_10),4.000000
(547_549_18_20),4.000000
(547_549_4_6),3.826404
(547_549_9_11),4.000000
(547_621_2_4),8.000000
(547_621_5_7),4.000000
(548_2_2_3),1.073613
(548_2_7_8),2.926299
(548_547_3_4),2.516483
(548_548_9_10),1.073613
(548_550_10_13),1.073613
(548_550_12_15),4.000000
(548_550_13_16),4.000000
(548_550_19_22),3.489855
(548_550_20_23),3.879137
(548_550_21_24),2.990058
(548_550_26_29),2.953404
(548_550_27_30),4.000000
(548_550_30_33),4.000000
(548_550_32_35),2.953404
(548_550_33_36),8.000000
(548_550_34_37),8.000000
(548_552_1_3),7.159684
(548_552_10_12),5.432940
(548_552_12_14),4.000000
(548_552_2_4),7.270257
(548_552_9_11),2.926299
(548_618_5_7),8.000000
(549_3_6_7),2.516483
(549_3_7_8),1.483517
(549_550_1_3),4.683205
(549_550_11_13),0.000000
(549_550_9_11),2.516483
(549_551_2_5),0.086372
(549_551_20_23),4.000000
(549_551_9_12),1.483517
(55_55_6_7),4.000000
(55_55_7_8),4.000000
(55_601_8_9),4.000000
(550_4_6_7),0.000000
(550_4_7_8),4.000000
(550_548_16_19),3.489855
(550_548_17_20),3.879137
(550_548_18_21),2.990058
(550_548_29_32),2.953404
(550_548_30_33),4.000000
(550_548_31_34),4.000000
(550_549_5_7),1.483517
(550_550_9_10),4.000000
(550_552_1_4),3.999904
(550_552_10_13),4.000000
(550_552_29_32),7.905988
(550_552_33_36),3.033346
(550_553_11_13),2.516483
(550_553_13_15),1.726241
(550_553_15_17),4.000000
(550_553_2_4),7.985718
(550_553_24_26),3.147144
(550_553_9_11),0.000000
(550_560_13_16),5.073613
(550_560_16_19),4.000000
(550_560_21_24),3.999954
(550_560_22_25),5.374245
(550_560_23_26),10.942597
(550_560_24_27),2.990058
(550_560_26_29),3.020062
(550_560_27_30),4.000000
(550_560_3_6),0.668923
(550_560_33_36),4.000000
(550_560_35_38),2.953404
(550_560_36_39),8.000000
(550_560_37_40),8.000000
(550_560_39_42),5.615354
(550_560_41_44),6.860599
(550_560_42_45),4.000000
(550_560_43_46),8.000000
(550_560_44_47),4.000000
(551_495_1_4),0.000000
(551_495_12_15),1.483517
(551_495_23_26),4.000000
(551_495_25_28),4.000000
(551_495_29_32),4.000000
(551_495_31_34),4.000000
(551_495_32_35),0.395117
(551_495_35_38),4.000000
(551_495_9_12),0.120863
(551_5_3_4),0.120863
(551_5_7_8),3.879137
(551_550_13_16),3.489855
(551_550_14_17),3.879137
(551_550_15_18),2.990058
(551_550_18_21),3.999954
(551_550_21_24),4.273625
(551_550_23_26),11.018999
(551_550_24_27),8.000000
(551_550_26_29),7.905988
(551_550_28_31),4.000000
(551_550_30_33),7.033346
(551_550_36_39),1.615354
(551_550_38_41),2.860599
(551_550_39_42),4.000000
(551_550_40_43),8.000000
(551_550_41_44),4.000000
(551_551_9_10),3.879137
(551_563_10_12),7.879137
(551_563_2_4),5.516468
(551_563_5_7),0.086372
(552_435_11_12),2.926299
(552_435_12_13),4.000000
(552_435_13_14),4.000000
(552_435_14_15),4.000000
(552_435_15_16),4.000000
(552_435_16_17),4.000000
(552_435_2_3),4.444090
(552_435_32_33),7.905988
(552_435_36_37),3.033346
(552_435_4_5),3.999904
(552_435_9_10),7.998724
(552_548_24_26),6.945462
(552_548_25_27),4.000000
(552_548_28_30),4.000000
(552_552_9_10),0.000000
(552_553_1_3),8.000000
(552_553_10_12),0.000000
(552_553_12_14),0.000000
(552_553_13_15),5.087005
(552_553_14_16),4.000000
(552_553_3_5),5.483722
(552_553_33_35),6.496192
(552_553_4_6),7.270257
(552_553_5_7),4.000000
(552_6_5_6),3.999555
(552_6_7_8),0.000000
(552_619_4_7),0.444090
(553_496_1_2),12.000000
(553_496_10_11),3.999888
(553_496_11_12),0.000000
(553_496_12_13),0.000000
(553_496_13_14),6.516483
(553_496_14_15),0.000000
(553_496_15_16),0.000000
(553_496_16_17),0.000000
(553_496_17_18),5.726241
(553_496_24_25),4.000000
(553_496_26_27),7.097222
(553_496_27_28),4.375244
(553_496_3_4),8.000000
(553_496_4_5),7.985718
(553_496_5_6),5.483858
(553_496_9_10),0.000000
(553_552_3_5),5.479780
(553_553_9_10),3.999888
(553_560_15_17),5.087005
(553_560_21_23),3.999856
(553_560_32_34),7.999092
(553_560_35_37),4.000000
(553_560_39_41),4.000000
(553_560_41_43),8.000000
(553_7_2_3),3.999888
(553_7_6_7),0.000000
(553_7_7_8),0.000000
(554_1008_9_10),2.236280
(554_435_22_24),4.000000
(554_437_10_11),1.763721
(554_437_11_12),2.236280
(554_437_12_13),0.000000
(554_437_13_14),0.707144
(554_437_14_15),4.000000
(554_437_15_16),3.995439
(554_437_17_18),6.433308
(554_437_18_19),4.000000
(554_437_19_20),4.000000
(554_437_2_3),4.000000
(554_437_20_21),3.999984
(554_437_21_22),23.322552
(554_437_25_26),15.037848
(554_437_26_27),6.773077
(554_437_28_29),8.616138
(554_437_31_32),4.000000
(554_437_33_34),6.384645
(554_437_34_35),12.000000
(554_437_39_40),7.997067
(554_437_9_10),0.000000
(554_554_17_18),6.519774
(554_554_18_19),4.000000
(554_554_9_10),1.763721
(554_614_4_7),4.000000
(554_622_26_30),4.000000
(554_625_1_3),7.999949
(554_625_12_14),0.444090
(554_625_15_17),4.000000
(554_625_18_20),4.000000
(554_625_19_21),4.000000
(554_625_5_7),4.000000
(554_8_6_7),1.763721
(554_8_7_8),2.236280
(555_555_21_22),1.881797
(555_555_22_23),9.448359
(555_556_10_13),0.000000
(555_556_11_14),0.000000
(555_556_12_15),2.813005
(555_556_13_16),3.906564
(555_556_14_17),4.000000
(555_556_15_18),2.912995
(555_556_16_19),1.549891
(555_556_17_20),2.450109
(555_556_18_21),4.000000
(555_556_19_22),4.000000
(555_556_20_23),0.000000
(555_556_21_24),10.699217
(555_556_22_25),2.928393
(555_556_23_26),4.000000
(555_556_24_27),3.999863
(555_556_25_28),0.000000
(555_556_26_29),8.000000
(555_556_27_30),7.991078
(555_556_28_31),0.000831
(555_556_29_32),2.271991
(555_556_3_6),4.000000
(555_556_30_33),5.853435
(555_556_31_34),8.501268
(555_556_32_35),5.049102
(555_556_33_36),12.000000
(555_556_34_37),12.000000
(555_556_35_38),8.000000
(555_556_36_39),8.000000
(555_556_37_40),3.881319
(555_556_38_41),5.009759
(555_556_39_42),8.000000
(555_556_4_7),0.000000
(555_556_40_43),7.310943
(555_556_41_44),8.000000
(555_556_42_45),8.000000
(555_556_43_46),8.000000
(555_556_44_47),4.779260
(555_556_45_48),11.999236
(555_556_46_49),12.000000
(555_556_47_50),8.000000
(555_556_48_51),8.000000
(555_556_49_52),6.619684
(555_556_50_53),8.000000
(555_556_51_54),8.000000
(555_556_52_55),8.000000
(555_556_53_56),8.000000
(555_556_9_12),0.000000
(555_624_1_3),8.007720
(555_624_10_12),4.000000
(555_624_11_13),3.274795
(555_624_2_4),8.000000
(555_624_23_25),9.448359
(555_624_26_28),4.000000
(555_624_30_32),4.000000
(555_624_9_11),4.000000
(555_625_30_31),2.384646
(555_625_36_37),4.000000
(555_9_5_6),0.000000
(555_9_6_7),4.000000
(555_9_7_8),0.000000
(556_10_5_6),4.000000
(556_10_6_7),0.000000
(556_10_7_8),0.000000
(556_1010_10_11),4.000000
(556_1010_11_12),0.000000
(556_1010_12_13),5.317475
(556_1010_13_14),7.407619
(556_1010_14_15),2.877936
(556_1010_15_16),15.565767
(556_1010_16_17),8.600232
(556_1010_17_18),11.418384
(556_1010_18_19),9.810959
(556_1010_19_20),17.821875
(556_1010_20_21),14.087830
(556_1010_21_22),21.274998
(556_1010_22_23),12.000000
(556_1010_23_24),13.840286
(556_1010_24_25),23.197805
(556_1010_25_26),14.920764
(556_1010_26_27),24.443930
(556_1010_27_28),21.924959
(556_1010_28_29),16.624414
(556_1010_29_30),27.121845
(556_1010_30_31),17.374292
(556_1010_31_32),23.096924
(556_1010_32_33),30.719297
(556_1010_33_34),32.732384
(556_1010_34_35),32.485203
(556_1010_35_36),32.889851
(556_1010_36_37),31.114269
(556_1010_37_38),33.560566
(556_1010_38_39),32.872604
(556_1010_39_40),26.137386
(556_1010_40_41),30.627396
(556_1010_41_42),33.517159
(556_1010_42_43),31.740866
(556_1010_43_44),26.999773
(556_1010_44_45),30.942663
(556_1010_45_46),32.197346
(556_1010_46_47),32.711124
(556_1010_47_48),30.860600
(556_1010_48_49),32.000000
(556_1010_49_50),32.000000
(556_1010_50_51),31.249943
(556_1010_51_52),31.310944
(556_1010_52_53),31.907652
(556_1010_53_54),31.599979
(556_1010_54_55),31.033346
(556_1010_55_56),32.779259
(556_1010_56_57),31.267616
(556_1010_57_58),28.000000
(556_1010_58_59),28.000000
(556_1010_6_7),0.000000
(556_1010_7_8),0.000000
(556_1010_8_9),0.000000
(556_1010_9_10),0.000000
(556_437_28_31),3.724786
(556_496_20_21),0.000000
(556_555_22_25),0.000000
(556_555_27_30),6.658007
(556_555_3_6),8.000000
(556_555_32_35),4.000000
(556_555_36_39),8.000000
(556_555_37_40),7.339564
(556_555_39_42),10.476672
(556_555_40_43),9.522859
(556_555_41_44),4.779260
(556_555_42_45),4.000000
(556_555_43_46),4.000000
(556_555_44_47),4.000000
(556_555_45_48),4.000000
(556_555_46_49),2.619684
(556_555_47_50),4.000000
(556_555_48_51),4.000000
(556_555_49_52),4.000000
(556_555_50_53),8.000000
(556_556_31_32),8.000000
(556_556_9_10),4.000000
(556_557_2_5),3.999309
(556_624_1_5),7.274796
(556_624_18_22),0.444090
(556_624_23_27),8.000000
(556_624_25_29),11.171437
(556_624_29_33),11.063460
(556_624_30_34),5.877228
(556_624_31_35),0.000000
(556_624_32_36),4.400021
(556_624_33_37),5.853435
(556_624_34_38),7.604883
(556_624_35_39),5.159693
(556_624_36_40),6.547547
(556_624_37_41),4.407847
(556_624_38_42),5.254955
(556_624_39_43),8.000000
(556_624_40_44),4.000000
(556_624_41_45),4.000000
(556_624_42_46),5.797489
(556_624_43_47),11.303854
(556_624_44_48),8.000000
(556_624_45_49),12.000000
(556_624_46_50),12.000000
(556_624_47_51),8.779260
