arc_id,agent_index
(1102_648_1_2),455;682;901;1101;
(1102_648_20_21),1217;1670;
(1102_648_21_22),1322;
(1102_648_48_49),1761;
(1103_649_0_1),102;343;577;805;1020;
(1103_649_1_2),221;456;683;902;1102;
(1103_649_20_21),1218;1671;
(1103_649_21_22),1323;
(1104_650_0_1),103;344;578;806;1021;
(1104_650_1_2),222;457;684;903;
(1104_650_20_21),1219;1672;
(1104_650_21_22),1324;
(1104_650_22_23),1785;
(1105_651_0_1),104;345;579;807;1022;
(1105_651_1_2),223;458;685;904;1103;
(1105_651_20_21),1220;1673;
(1105_651_21_22),1325;
(1106_652_0_1),105;346;580;808;1023;
(1106_652_1_2),224;459;686;905;
(1106_652_20_21),1221;1674;1766;
(1106_652_21_22),1326;1786;
(1107_653_0_1),106;347;581;809;1024;
(1107_653_1_2),225;460;687;906;1104;
(1107_653_20_21),1222;1675;
(1107_653_21_22),1327;
(1108_654_0_1),107;348;582;810;1025;
(1108_654_1_2),226;461;688;907;1105;
(1108_654_20_21),1223;1676;1767;
(1108_654_21_22),1328;1787;
(1109_655_0_1),108;349;583;811;1026;
(1109_655_1_2),227;462;689;908;
(1109_655_20_21),1224;1677;
(1109_655_21_22),1329;
(110_110_10_11),1027;
(110_110_11_12),362;1027;
(110_110_12_13),1027;
(110_110_13_14),631;1027;
(110_110_14_15),631;1027;
(110_110_15_16),631;1027;
(110_110_16_17),1027;
(110_110_17_18),1027;
(110_110_18_19),840;1027;
(110_110_19_20),840;1027;
(110_110_20_21),1027;
(110_110_21_22),1027;
(110_110_22_23),1027;
(110_110_23_24),1027;
(110_110_2_3),1027;
(110_110_3_4),1027;
(110_110_4_5),1027;
(110_110_5_6),110;1027;
(110_110_6_7),110;1027;
(110_110_7_8),110;1027;
(110_110_8_9),1027;
(110_110_9_10),1027;
(110_656_12_13),275;362;
(110_656_16_17),631;
(110_656_20_21),840;
(110_656_24_25),1027;
(110_656_30_31),1223;
(110_656_8_9),110;229;
(1110_656_0_1),109;350;584;812;1027;
(1110_656_1_2),228;463;690;909;1106;
(1110_656_20_21),1225;1678;
(1110_656_21_22),
(1111_657_0_1),110;351;585;813;1028;
(1111_657_1_2),229;691;910;1107;
(1111_657_20_21),1226;1679;
(1111_657_21_22),
(1112_658_0_1),111;352;586;814;1029;
(1112_658_1_2),230;464;692;911;1108;
(1112_658_20_21),1227;1680;
(1112_658_21_22),
(1113_659_0_1),112;353;587;815;1030;
(1113_659_1_2),231;465;693;912;1109;
(1113_659_20_21),1228;1681;
(1113_659_21_22),
(1114_660_0_1),113;354;588;816;1031;
(1114_660_1_2),232;466;694;913;1110;
(1114_660_20_21),1229;1682;1768;
(1114_660_21_22),
(1115_661_0_1),114;355;589;817;1032;
(1115_661_1_2),233;467;695;914;1111;
(1115_661_20_21),1230;1683;1769;
(1115_661_21_22),
(1116_662_0_1),115;356;590;818;1033;
(1116_662_1_2),234;468;696;915;1112;
(1116_662_20_21),1231;
(1116_662_21_22),1788;
(1117_663_0_1),116;357;591;819;1034;
(1117_663_1_2),235;469;697;916;
(1117_663_20_21),1232;1684;
(1117_663_21_22),
(1118_664_0_1),117;358;592;820;1035;
(1118_664_1_2),236;470;698;917;1113;
(1118_664_20_21),1233;
(1119_665_0_1),118;359;593;821;1036;
(1119_665_1_2),237;471;699;918;1114;
(1119_665_20_21),1234;1770;
(111_111_10_11),337;630;1017;
(111_111_11_12),337;630;1017;
(111_111_12_13),630;1017;
(111_111_13_14),630;1017;
(111_111_14_15),630;1017;
(111_111_15_16),630;1017;
(111_111_16_17),1017;
(111_111_17_18),1017;
(111_111_18_19),1017;
(111_111_19_20),1017;
(111_111_20_21),1017;
(111_111_21_22),1017;
(111_111_22_23),1017;
(111_111_23_24),1017;
(111_111_28_29),1222;
(111_111_29_30),1222;
(111_111_34_35),1771;
(111_111_35_36),1771;
(111_111_36_37),1771;
(111_111_37_38),1771;
(111_111_38_39),1771;
(111_111_39_40),1771;
(111_111_40_41),1771;
(111_111_41_42),1771;
(111_111_42_43),1771;
(111_111_43_44),1771;
(111_111_44_45),1771;
(111_111_45_46),1771;
(111_111_7_8),107;
(111_657_12_13),337;396;
(111_657_16_17),630;
(111_657_20_21),838;
(111_657_24_25),1017;
(111_657_30_31),1222;
(111_657_46_47),1771;1775;
(111_657_8_9),107;226;
(1120_666_0_1),119;360;594;822;1037;
(1120_666_1_2),238;472;700;919;1115;
(1120_666_20_21),1235;
(1121_667_0_1),120;361;595;823;1038;
(1121_667_1_2),239;473;701;920;1116;
(1121_667_20_21),1236;
(1122_668_0_1),121;362;596;824;1039;
(1122_668_1_2),240;474;702;921;1117;
(1122_668_20_21),1237;1771;
(1129_675_40_41),1514;
(112_112_10_11),341;701;1037;
(112_112_11_12),341;701;1037;
(112_112_12_13),701;852;1037;
(112_112_13_14),701;852;1037;
(112_112_14_15),701;852;1037;
(112_112_15_16),701;852;1037;
(112_112_16_17),852;1037;
(112_112_17_18),852;1037;
(112_112_18_19),852;1037;
(112_112_19_20),852;1037;
(112_112_20_21),1037;
(112_112_21_22),1037;
(112_112_22_23),1037;
(112_112_23_24),1037;
(112_112_24_25),1230;
(112_112_25_26),1230;
(112_112_26_27),1230;
(112_112_27_28),1230;
(112_112_28_29),1230;
(112_112_29_30),1230;
(112_112_5_6),119;1037;
(112_112_6_7),119;1037;
(112_112_7_8),119;1037;
(112_112_8_9),1037;
(112_112_9_10),701;1037;
(112_658_12_13),341;461;
(112_658_16_17),701;
(112_658_20_21),852;
(112_658_24_25),1037;
(112_658_30_31),1230;
(112_658_8_9),119;
(1132_678_40_41),1527;
(1133_679_40_41),1584;
(1135_681_22_23),872;
(1135_681_40_41),1545;
(113_113_11_12),344;
(113_113_12_13),698;
(113_113_13_14),698;
(113_113_14_15),698;
(113_113_15_16),698;
(113_113_18_19),847;1053;
(113_113_19_20),847;1053;
(113_113_20_21),1053;
(113_113_21_22),1053;
(113_113_22_23),1053;1228;
(113_113_23_24),1053;1228;
(113_113_24_25),1228;
(113_113_25_26),1228;
(113_113_26_27),1228;
(113_113_27_28),1228;
(113_113_28_29),1228;
(113_113_29_30),1228;
(113_113_2_3),112;
(113_113_3_4),112;
(113_113_4_5),112;
(113_113_5_6),112;
(113_113_6_7),112;
(113_113_7_8),112;
(113_659_12_13),344;464;
(113_659_16_17),698;
(113_659_20_21),847;
(113_659_24_25),1053;
(113_659_30_31),1228;
(113_659_8_9),112;239;
(1145_691_44_45),1700;
(114_114_10_11),690;
(114_114_11_12),690;
(114_114_12_13),690;
(114_114_13_14),690;
(114_114_14_15),690;
(114_114_15_16),690;
(114_114_18_19),1034;
(114_114_19_20),841;1034;
(114_114_20_21),1034;
(114_114_21_22),1034;
(114_114_22_23),1034;
(114_114_23_24),1034;
(114_114_27_28),1227;
(114_114_28_29),1227;
(114_114_29_30),1227;
(114_114_5_6),114;690;
(114_114_6_7),114;690;
(114_114_7_8),114;690;
(114_114_8_9),690;
(114_114_9_10),690;
(114_660_12_13),348;
(114_660_16_17),690;
(114_660_20_21),841;
(114_660_24_25),1034;
(114_660_30_31),1227;
(114_660_8_9),114;230;
(115_115_10_11),350;
(115_115_11_12),350;1107;
(115_115_12_13),1107;
(115_115_13_14),1107;
(115_115_14_15),853;1107;
(115_115_15_16),853;1107;
(115_115_16_17),853;1107;
(115_115_17_18),853;1107;
(115_115_18_19),853;1107;
(115_115_19_20),853;1107;
(115_115_20_21),1107;
(115_115_21_22),1107;
(115_115_22_23),1107;
(115_115_23_24),1107;
(115_115_27_28),1235;
(115_115_28_29),1235;
(115_115_29_30),1235;
(115_115_7_8),350;
(115_115_8_9),350;
(115_115_9_10),350;
(115_661_12_13),350;473;
(115_661_20_21),853;
(115_661_24_25),1107;
(115_661_30_31),1235;
(115_661_8_9),228;
(116_116_10_11),349;1105;
(116_116_11_12),349;1105;
(116_116_12_13),1105;
(116_116_13_14),1105;
(116_116_14_15),1105;
(116_116_15_16),1105;
(116_116_16_17),1105;
(116_116_17_18),895;1105;
(116_116_18_19),895;1105;
(116_116_19_20),895;1105;
(116_116_20_21),1105;
(116_116_21_22),1105;
(116_116_22_23),1105;1231;
(116_116_23_24),1105;1231;
(116_116_24_25),1231;
(116_116_25_26),1231;
(116_116_26_27),1231;
(116_116_27_28),1231;
(116_116_28_29),1231;
(116_116_29_30),1231;
(116_116_5_6),117;
(116_116_6_7),117;1105;
(116_116_7_8),117;1105;
(116_116_8_9),349;1105;
(116_116_9_10),349;1105;
(116_662_12_13),349;
(116_662_20_21),895;
(116_662_24_25),1105;
(116_662_30_31),1231;
(116_662_8_9),117;
(117_117_10_11),907;1104;
(117_117_11_12),342;907;1104;
(117_117_12_13),907;1104;
(117_117_13_14),907;1104;
(117_117_14_15),907;1104;
(117_117_15_16),907;1104;
(117_117_16_17),907;1104;
(117_117_17_18),907;1104;
(117_117_18_19),907;1104;
(117_117_19_20),907;1104;
(117_117_20_21),1104;
(117_117_21_22),1104;
(117_117_22_23),1104;
(117_117_23_24),1104;
(117_117_29_30),1233;
(117_117_41_42),1782;
(117_117_42_43),1782;
(117_117_43_44),1782;
(117_117_44_45),1782;
(117_117_45_46),1782;
(117_117_6_7),115;
(117_117_7_8),115;
(117_117_9_10),907;1104;
(117_663_12_13),342;
(117_663_16_17),702;
(117_663_20_21),907;
(117_663_24_25),1104;
(117_663_30_31),1233;
(117_663_46_47),1782;
(117_663_8_9),115;
(118_118_10_11),357;
(118_118_11_12),357;
(118_118_6_7),234;
(118_118_7_8),234;
(118_118_9_10),357;
(118_664_12_13),357;
(118_664_8_9),234;
(119_119_10_11),358;
(119_119_11_12),358;
(119_119_6_7),235;358;
(119_119_7_8),235;358;
(119_119_8_9),358;
(119_119_9_10),358;
(119_665_12_13),358;
(119_665_8_9),235;
(11_11_10_11),438;711;
(11_11_11_12),438;711;939;
(11_11_12_13),711;939;
(11_11_13_14),711;939;
(11_11_14_15),549;711;939;
(11_11_15_16),549;711;939;
(11_11_16_17),711;939;
(11_11_17_18),711;880;939;
(11_11_18_19),711;880;939;
(11_11_19_20),711;880;939;
(11_11_20_21),939;
(11_11_21_22),939;
(11_11_22_23),939;
(11_11_23_24),939;
(11_11_25_26),1595;
(11_11_26_27),1595;
(11_11_27_28),1595;
(11_11_28_29),1595;
(11_11_29_30),1125;1595;
(11_11_30_31),1595;
(11_11_31_32),1595;
(11_11_32_33),1595;
(11_11_33_34),1595;
(11_11_34_35),1595;
(11_11_35_36),1595;
(11_11_36_37),1595;
(11_11_37_38),1595;
(11_11_38_39),1595;
(11_11_39_40),1595;
(11_11_40_41),1595;
(11_11_41_42),1595;1694;
(11_11_6_7),79;
(11_11_7_8),79;200;438;
(11_11_8_9),438;711;
(11_11_9_10),438;711;
(11_557_12_13),308;438;
(11_557_16_17),549;618;
(11_557_20_21),711;736;880;
(11_557_24_25),939;979;
(11_557_30_31),1125;1192;1302;
(11_557_42_43),1595;1620;1669;1694;
(11_557_8_9),8;79;200;
(120_120_10_11),354;1112;
(120_120_11_12),354;913;1112;
(120_120_12_13),913;1112;
(120_120_13_14),913;1112;
(120_120_14_15),913;1112;
(120_120_15_16),913;1112;
(120_120_16_17),913;1112;
(120_120_17_18),913;1112;
(120_120_18_19),913;1112;
(120_120_19_20),913;1112;
(120_120_20_21),1112;
(120_120_21_22),1112;
(120_120_22_23),1112;
(120_120_23_24),1112;
(120_120_25_26),1237;
(120_120_26_27),1237;
(120_120_27_28),1237;
(120_120_28_29),1237;
(120_120_29_30),1237;
(120_120_5_6),121;
(120_120_6_7),121;
(120_120_7_8),121;
(120_120_9_10),1112;
(120_666_12_13),354;
(120_666_20_21),913;
(120_666_24_25),1112;
(120_666_30_31),1237;
(120_666_8_9),121;
(121_121_10_11),353;915;
(121_121_11_12),353;915;
(121_121_12_13),915;
(121_121_13_14),915;1114;
(121_121_14_15),915;1114;
(121_121_15_16),915;1114;
(121_121_16_17),915;1114;
(121_121_17_18),915;1114;
(121_121_18_19),915;1114;
(121_121_19_20),915;1114;
(121_121_20_21),1114;
(121_121_21_22),1114;
(121_121_22_23),1114;
(121_121_23_24),1114;
(121_121_29_30),1328;
(121_121_2_3),120;
(121_121_3_4),120;
(121_121_4_5),120;
(121_121_5_6),120;353;
(121_121_6_7),120;353;915;
(121_121_7_8),120;353;915;
(121_121_8_9),353;915;
(121_121_9_10),353;915;
(121_667_12_13),353;
(121_667_20_21),915;
(121_667_24_25),1114;
(121_667_30_31),1328;
(121_667_8_9),120;
(122_122_6_7),238;
(122_122_7_8),238;
(122_668_12_13),463;
(122_668_8_9),238;
(123_123_10_11),360;
(123_123_11_12),360;
(123_123_6_7),236;
(123_123_7_8),236;
(123_123_8_9),360;
(123_123_9_10),360;
(123_669_12_13),360;
(123_669_8_9),236;
(124_124_10_11),355;920;
(124_124_11_12),355;920;
(124_124_12_13),920;
(124_124_13_14),920;
(124_124_14_15),920;
(124_124_15_16),920;
(124_124_16_17),920;
(124_124_17_18),920;
(124_124_18_19),920;
(124_124_19_20),920;
(124_124_6_7),355;
(124_124_7_8),233;355;
(124_124_8_9),355;
(124_124_9_10),355;
(124_670_12_13),355;
(124_670_20_21),920;
(124_670_8_9),233;
(125_125_28_29),1507;
(125_125_29_30),1507;
(125_125_30_31),1507;
(125_125_31_32),1507;
(125_125_32_33),1507;
(125_125_33_34),1507;
(125_125_34_35),1507;
(125_125_35_36),1507;
(125_125_36_37),1507;
(125_125_37_38),1507;
(125_671_12_13),415;
(125_671_38_39),1507;
(125_671_8_9),56;
(127_673_12_13),414;
(127_673_38_39),1523;
(129_129_11_12),296;
(129_129_13_14),551;
(129_129_14_15),551;
(129_129_15_16),551;1079;
(129_129_16_17),783;1079;
(129_129_17_18),783;1079;
(129_129_18_19),783;1079;
(129_129_19_20),783;1079;
(129_129_20_21),1079;
(129_129_21_22),1079;
(129_129_22_23),1079;
(129_129_23_24),1079;
(129_129_29_30),1284;
(129_129_33_34),1388;
(129_129_34_35),1578;
(129_129_35_36),1578;
(129_129_36_37),1578;
(129_129_37_38),1501;1578;
(129_129_6_7),181;
(129_129_7_8),181;
(129_675_12_13),296;
(129_675_16_17),551;
(129_675_20_21),783;
(129_675_24_25),1079;
(129_675_30_31),1284;
(129_675_34_35),1388;1448;
(129_675_38_39),1460;1501;1514;1578;
(129_675_8_9),181;
(12_12_10_11),554;715;
(12_12_11_12),554;715;944;
(12_12_12_13),554;715;944;
(12_12_13_14),554;715;944;
(12_12_14_15),554;715;944;
(12_12_15_16),554;715;944;
(12_12_16_17),715;944;
(12_12_17_18),715;944;
(12_12_18_19),715;944;
(12_12_19_20),715;944;
(12_12_20_21),944;
(12_12_21_22),944;
(12_12_22_23),944;
(12_12_23_24),944;
(12_12_29_30),1240;
(12_12_35_36),1614;
(12_12_36_37),1614;
(12_12_37_38),1614;
(12_12_38_39),1614;
(12_12_39_40),1614;
(12_12_40_41),1614;
(12_12_41_42),1614;
(12_12_5_6),715;
(12_12_6_7),715;
(12_12_7_8),84;715;
(12_12_8_9),554;715;
(12_12_9_10),554;715;
(12_558_12_13),313;
(12_558_16_17),554;
(12_558_20_21),715;828;
(12_558_24_25),944;1024;
(12_558_30_31),1119;1240;
(12_558_42_43),1614;1689;
(12_558_8_9),4;84;
(130_130_11_12),297;
(130_130_29_30),1432;
(130_130_30_31),1432;
(130_130_31_32),1432;1500;
(130_130_32_33),1432;1500;
(130_130_33_34),1432;1500;
(130_130_34_35),1500;
(130_130_35_36),1500;
(130_130_36_37),1500;
(130_130_37_38),1500;
(130_676_12_13),297;
(130_676_34_35),1432;
(130_676_38_39),1500;1560;
(130_676_8_9),177;
(131_131_12_13),653;
(131_131_13_14),653;
(131_131_14_15),653;
(131_131_15_16),653;778;
(131_131_16_17),778;
(131_131_17_18),778;
(131_131_18_19),778;1069;
(131_131_19_20),778;1069;
(131_131_20_21),1069;
(131_131_21_22),1069;
(131_131_22_23),1069;
(131_131_23_24),1069;
(131_131_29_30),1285;
(131_131_34_35),1505;
(131_131_35_36),1505;
(131_131_36_37),1505;1581;
(131_131_37_38),1505;1581;
(131_677_12_13),418;
(131_677_16_17),653;
(131_677_20_21),778;
(131_677_24_25),1069;
(131_677_30_31),1285;
(131_677_38_39),1505;1525;1581;
(132_132_29_30),1286;
(132_132_37_38),1509;
(132_678_12_13),416;
(132_678_16_17),658;
(132_678_30_31),1286;
(132_678_38_39),1509;1527;
(133_133_10_11),769;
(133_133_11_12),769;
(133_133_12_13),769;
(133_133_13_14),769;
(133_133_14_15),769;
(133_133_15_16),769;
(133_133_16_17),769;
(133_133_17_18),769;
(133_133_18_19),769;
(133_133_19_20),769;
(133_133_20_21),1043;
(133_133_21_22),1043;
(133_133_22_23),1043;
(133_133_23_24),1043;
(133_133_28_29),1290;
(133_133_29_30),1290;
(133_133_31_32),1379;
(133_133_32_33),1379;
(133_133_33_34),1379;
(133_133_36_37),1462;
(133_133_37_38),1462;1584;
(133_133_41_42),1640;
(133_133_6_7),185;
(133_133_7_8),185;
(133_679_12_13),286;
(133_679_16_17),530;
(133_679_20_21),769;
(133_679_24_25),1043;
(133_679_30_31),1175;1290;
(133_679_34_35),1379;1405;
(133_679_38_39),1462;1518;1553;1584;
(133_679_42_43),1640;
(133_679_8_9),185;
(134_134_11_12),763;
(134_134_12_13),763;
(134_134_13_14),763;
(134_134_14_15),763;
(134_134_15_16),763;
(134_134_16_17),763;1065;
(134_134_17_18),763;1065;
(134_134_18_19),763;1065;
(134_134_19_20),763;1065;
(134_134_20_21),1065;
(134_134_21_22),1065;
(134_134_22_23),1065;
(134_134_23_24),1065;
(134_134_25_26),1650;
(134_134_26_27),1650;
(134_134_27_28),1650;
(134_134_28_29),1650;
(134_134_29_30),1178;1650;
(134_134_30_31),1650;
(134_134_31_32),1650;
(134_134_32_33),1650;
(134_134_33_34),1392;1650;
(134_134_34_35),1579;1650;
(134_134_35_36),1579;1650;
(134_134_36_37),1579;1650;
(134_134_37_38),1461;1579;1650;
(134_134_38_39),1650;
(134_134_39_40),1650;
(134_134_40_41),1650;
(134_134_41_42),1650;
(134_680_12_13),301;
(134_680_16_17),547;
(134_680_20_21),763;
(134_680_24_25),1065;
(134_680_30_31),1178;
(134_680_34_35),1392;1440;
(134_680_38_39),1461;1512;1579;
(134_680_42_43),1650;
(134_680_8_9),62;
(135_135_10_11),552;
(135_135_11_12),552;
(135_135_12_13),552;
(135_135_13_14),552;
(135_135_14_15),552;
(135_135_15_16),552;
(135_135_18_19),758;
(135_135_19_20),758;
(135_135_23_24),959;
(135_135_28_29),1179;
(135_135_29_30),1179;
(135_135_33_34),1395;
(135_135_36_37),1535;
(135_135_37_38),1535;1545;1605;
(135_135_38_39),1605;
(135_135_39_40),1605;
(135_135_40_41),1605;
(135_135_41_42),1605;
(135_135_8_9),552;
(135_135_9_10),552;
(135_681_12_13),300;
(135_681_16_17),552;
(135_681_20_21),758;872;
(135_681_24_25),959;
(135_681_30_31),1179;
(135_681_34_35),1341;1395;
(135_681_38_39),1454;1535;1545;
(135_681_42_43),1605;1664;
(135_681_8_9),63;
(136_136_11_12),555;
(136_136_12_13),555;
(136_136_13_14),555;
(136_136_14_15),555;
(136_136_15_16),555;
(136_136_17_18),1060;
(136_136_18_19),756;1060;
(136_136_19_20),756;1060;
(136_136_20_21),1060;
(136_136_21_22),1060;
(136_136_22_23),1060;
(136_136_23_24),1060;
(136_136_28_29),1180;
(136_136_29_30),1180;
(136_136_32_33),1389;
(136_136_33_34),1389;
(136_136_37_38),1533;
(136_136_38_39),1642;
(136_136_39_40),1642;
(136_136_40_41),1642;
(136_136_41_42),1642;
(136_682_12_13),298;
(136_682_16_17),555;
(136_682_20_21),756;
(136_682_24_25),1060;
(136_682_30_31),1180;
(136_682_34_35),1389;1449;
(136_682_38_39),1458;1533;1585;
(136_682_42_43),1642;
(136_682_8_9),64;
(138_684_12_13),417;
(139_685_38_39),1583;
(13_13_10_11),442;717;926;
(13_13_11_12),442;717;926;
(13_13_12_13),717;926;
(13_13_13_14),717;926;
(13_13_14_15),717;926;
(13_13_15_16),717;926;
(13_13_16_17),717;926;
(13_13_17_18),717;926;
(13_13_18_19),717;926;
(13_13_19_20),717;926;
(13_13_20_21),926;
(13_13_21_22),926;
(13_13_22_23),926;
(13_13_23_24),926;
(13_13_26_27),1249;
(13_13_27_28),1249;
(13_13_28_29),1249;
(13_13_29_30),1193;1249;
(13_13_32_33),1615;
(13_13_33_34),1615;
(13_13_34_35),1615;
(13_13_35_36),1615;
(13_13_36_37),1615;
(13_13_37_38),1615;
(13_13_38_39),1615;
(13_13_39_40),1615;
(13_13_40_41),1615;
(13_13_41_42),1615;
(13_13_7_8),14;717;
(13_13_8_9),717;
(13_13_9_10),442;717;926;
(13_559_12_13),248;442;
(13_559_16_17),563;
(13_559_20_21),717;770;
(13_559_24_25),926;968;
(13_559_30_31),1121;1193;1242;1249;
(13_559_42_43),1615;1652;
(13_559_8_9),14;132;208;
(141_141_15_16),660;
(141_141_19_20),791;
(141_141_21_22),1062;
(141_141_22_23),1062;
(141_141_23_24),1062;
(141_141_32_33),1451;
(141_141_33_34),1451;
(141_141_34_35),1511;
(141_141_35_36),1511;
(141_141_36_37),1511;
(141_141_37_38),1511;
(141_141_41_42),1696;
(141_687_12_13),420;
(141_687_16_17),660;
(141_687_20_21),791;
(141_687_24_25),1062;
(141_687_34_35),1394;1451;
(141_687_38_39),1511;1530;
(141_687_42_43),1696;
(142_142_15_16),661;883;1081;
(142_142_16_17),883;1081;
(142_142_17_18),883;1081;
(142_142_18_19),883;1081;
(142_142_19_20),883;1081;
(142_142_20_21),1081;
(142_142_21_22),1081;
(142_142_22_23),1081;
(142_142_23_24),1081;
(142_142_37_38),1526;
(142_688_12_13),421;
(142_688_16_17),661;
(142_688_20_21),883;
(142_688_24_25),1081;
(142_688_38_39),1526;1580;
(143_143_15_16),662;876;
(143_143_16_17),876;
(143_143_17_18),876;
(143_143_18_19),876;
(143_143_19_20),876;
(143_143_31_32),1529;
(143_143_32_33),1529;
(143_143_33_34),1529;
(143_143_34_35),1529;
(143_143_35_36),1529;
(143_143_36_37),1529;
(143_143_37_38),1529;
(143_689_16_17),662;
(143_689_20_21),876;
(143_689_24_25),1047;
(143_689_34_35),1397;
(143_689_38_39),1529;1531;
(144_144_15_16),663;
(144_144_37_38),1528;
(144_690_16_17),663;
(144_690_24_25),1077;
(144_690_38_39),1528;1582;
(145_145_11_12),561;
(145_145_12_13),561;
(145_145_13_14),561;767;
(145_145_14_15),561;767;
(145_145_15_16),561;767;
(145_145_16_17),767;1084;
(145_145_17_18),767;1084;
(145_145_18_19),767;1084;
(145_145_19_20),767;1084;
(145_145_20_21),1084;
(145_145_21_22),1084;
(145_145_22_23),1084;
(145_145_23_24),1084;
(145_145_35_36),1598;
(145_145_36_37),1598;
(145_145_37_38),1471;1598;
(145_145_38_39),1598;
(145_145_39_40),1598;
(145_145_40_41),1598;
(145_145_41_42),1598;1700;
(145_145_6_7),201;
(145_145_7_8),201;
(145_691_12_13),424;
(145_691_16_17),561;
(145_691_20_21),767;890;
(145_691_24_25),978;1084;
(145_691_38_39),1471;1540;1558;
(145_691_42_43),1598;1641;1700;
(145_691_8_9),201;
(146_146_11_12),305;
(146_146_14_15),556;
(146_146_15_16),556;
(146_146_17_18),787;
(146_146_18_19),787;
(146_146_19_20),787;
(146_146_22_23),961;
(146_146_23_24),961;
(146_146_36_37),1552;
(146_146_37_38),1552;
(146_146_40_41),1624;
(146_146_41_42),1624;
(146_692_12_13),305;
(146_692_16_17),556;
(146_692_20_21),787;
(146_692_24_25),961;
(146_692_34_35),1393;
(146_692_38_39),1464;1552;
(146_692_42_43),1624;1698;
(147_147_13_14),786;
(147_147_14_15),786;
(147_147_15_16),786;
(147_147_16_17),786;
(147_147_17_18),786;
(147_147_18_19),786;
(147_147_19_20),786;
(147_147_22_23),971;
(147_147_23_24),971;
(147_147_29_30),1306;
(147_147_37_38),1475;
(147_147_40_41),1608;
(147_147_41_42),1608;
(147_693_12_13),440;
(147_693_16_17),565;
(147_693_20_21),786;902;
(147_693_24_25),971;1056;
(147_693_30_31),1306;
(147_693_38_39),1475;1541;
(147_693_42_43),1608;1662;
(147_693_8_9),86;
(148_148_15_16),1009;
(148_148_16_17),795;1009;
(148_148_17_18),795;1009;
(148_148_18_19),795;1009;
(148_148_19_20),795;1009;
(148_148_20_21),1009;
(148_148_21_22),1009;
(148_148_22_23),1009;
(148_148_23_24),1009;
(148_148_37_38),1522;
(148_694_12_13),441;
(148_694_16_17),568;
(148_694_20_21),795;
(148_694_24_25),1009;1087;
(148_694_38_39),1522;1539;
(148_694_42_43),1627;
(14_14_10_11),617;713;
(14_14_11_12),310;617;713;
(14_14_12_13),617;713;
(14_14_13_14),617;713;
(14_14_14_15),617;713;
(14_14_15_16),617;713;881;
(14_14_16_17),713;881;
(14_14_17_18),713;881;
(14_14_18_19),713;881;
(14_14_19_20),713;881;
(14_14_23_24),967;
(14_14_24_25),1597;
(14_14_25_26),1597;
(14_14_26_27),1597;
(14_14_27_28),1597;
(14_14_28_29),1126;1597;
(14_14_29_30),1126;1597;
(14_14_30_31),1597;
(14_14_31_32),1597;
(14_14_32_33),1597;
(14_14_33_34),1597;
(14_14_34_35),1597;
(14_14_35_36),1597;
(14_14_36_37),1597;
(14_14_37_38),1597;
(14_14_38_39),1597;
(14_14_39_40),1597;
(14_14_40_41),1597;
(14_14_41_42),1597;
(14_14_6_7),713;
(14_14_7_8),2;713;
(14_14_8_9),713;
(14_14_9_10),617;713;
(14_560_12_13),310;430;
(14_560_16_17),505;617;
(14_560_20_21),713;731;881;
(14_560_24_25),967;
(14_560_30_31),1126;1187;1297;
