pax_id,agent_index
47,169;1958;3747;5536;7325;9114;10903;12692;14481;16270;18059;19848;21637;23426;25215;27004;28793;30582;32371;34160;35949;37738;39527;41316;43105;44894;46683;48472;50261;52050;53839;55628;57417;59206;60995;62784;64573;66362;68151;69940;71729;73518;75307;77096;78885;80674;82463;84252;86041;87830;
48,164;1953;3742;5531;7320;9109;10898;12687;14476;16265;18054;19843;21632;23421;25210;26999;28788;30577;32366;34155;35944;37733;39522;41311;43100;44889;46678;48467;50256;52045;53834;55623;57412;59201;60990;62779;64568;66357;68146;69935;71724;73513;75302;77091;78880;80669;82458;84247;86036;87825;
49,47;1836;3625;5414;7203;8992;10781;12570;14359;16148;17937;19726;21515;23304;25093;26882;28671;30460;32249;34038;35827;37616;39405;41194;42983;44772;46561;48350;50139;51928;53717;55506;57295;59084;60873;62662;64451;66240;68029;69818;71607;73396;75185;76974;78763;80552;82341;84130;85919;87708;
50,45;1834;3623;5412;7201;8990;10779;12568;14357;16146;17935;19724;21513;23302;25091;26880;28669;30458;32247;34036;35825;37614;39403;41192;42981;44770;46559;48348;50137;51926;53715;55504;57293;59082;60871;62660;64449;66238;68027;69816;71605;73394;75183;76972;78761;80550;82339;84128;85917;87706;
51,168;1957;3746;5535;7324;9113;10902;12691;14480;16269;18058;19847;21636;23425;25214;27003;28792;30581;32370;34159;35948;37737;39526;41315;43104;44893;46682;48471;50260;52049;53838;55627;57416;59205;60994;62783;64572;66361;68150;69939;71728;73517;75306;77095;78884;80673;82462;84251;86040;87829;
52,173;196;1962;1985;3751;3774;5540;5563;7329;7352;9118;9141;10907;10930;12696;12719;14485;14508;16274;16297;18063;18086;19852;19875;21641;21664;23430;23453;25219;25242;27008;27031;28797;28820;30586;30609;32375;32398;34164;34187;35953;35976;37742;37765;39531;39554;41320;41343;43109;43132;44898;44921;46687;46710;48476;48499;50265;50288;52054;52077;53843;53866;55632;55655;57421;57444;59210;59233;60999;61022;62788;62811;64577;64600;66366;66389;68155;68178;69944;69967;71733;71756;73522;73545;75311;75334;77100;77123;78889;78912;80678;80701;82467;82490;84256;84279;86045;86068;87834;87857;
53,170;194;1959;1983;3748;3772;5537;5561;7326;7350;9115;9139;10904;10928;12693;12717;14482;14506;16271;16295;18060;18084;19849;19873;21638;21662;23427;23451;25216;25240;27005;27029;28794;28818;30583;30607;32372;32396;34161;34185;35950;35974;37739;37763;39528;39552;41317;41341;43106;43130;44895;44919;46684;46708;48473;48497;50262;50286;52051;52075;53840;53864;55629;55653;57418;57442;59207;59231;60996;61020;62785;62809;64574;64598;66363;66387;68152;68176;69941;69965;71730;71754;73519;73543;75308;75332;77097;77121;78886;78910;80675;80699;82464;82488;84253;84277;86042;86066;87831;87855;
54,175;1964;3753;5542;7331;9120;10909;12698;14487;16276;18065;19854;21643;23432;25221;27010;28799;30588;32377;34166;35955;37744;39533;41322;43111;44900;46689;48478;50267;52056;53845;55634;57423;59212;61001;62790;64579;66368;68157;69946;71735;73524;75313;77102;78891;80680;82469;84258;86047;87836;
55,178;1967;3756;5545;7334;9123;10912;12701;14490;16279;18068;19857;21646;23435;25224;27013;28802;30591;32380;34169;35958;37747;39536;41325;43114;44903;46692;48481;50270;52059;53848;55637;57426;59215;61004;62793;64582;66371;68160;69949;71738;73527;75316;77105;78894;80683;82472;84261;86050;87839;
56,54;1843;3632;5421;7210;8999;10788;12577;14366;16155;17944;19733;21522;23311;25100;26889;28678;30467;32256;34045;35834;37623;39412;41201;42990;44779;46568;48357;50146;51935;53724;55513;57302;59091;60880;62669;64458;66247;68036;69825;71614;73403;75192;76981;78770;80559;82348;84137;85926;87715;
57,176;1965;3754;5543;7332;9121;10910;12699;14488;16277;18066;19855;21644;23433;25222;27011;28800;30589;32378;34167;35956;37745;39534;41323;43112;44901;46690;48479;50268;52057;53846;55635;57424;59213;61002;62791;64580;66369;68158;69947;71736;73525;75314;77103;78892;80681;82470;84259;86048;87837;
58,41;180;1830;1969;3619;3758;5408;5547;7197;7336;8986;9125;10775;10914;12564;12703;14353;14492;16142;16281;17931;18070;19720;19859;21509;21648;23298;23437;25087;25226;26876;27015;28665;28804;30454;30593;32243;32382;34032;34171;35821;35960;37610;37749;39399;39538;41188;41327;42977;43116;44766;44905;46555;46694;48344;48483;50133;50272;51922;52061;53711;53850;55500;55639;57289;57428;59078;59217;60867;61006;62656;62795;64445;64584;66234;66373;68023;68162;69812;69951;71601;71740;73390;73529;75179;75318;76968;77107;78757;78896;80546;80685;82335;82474;84124;84263;85913;86052;87702;87841;
59,37;1826;3615;5404;7193;8982;10771;12560;14349;16138;17927;19716;21505;23294;25083;26872;28661;30450;32239;34028;35817;37606;39395;41184;42973;44762;46551;48340;50129;51918;53707;55496;57285;59074;60863;62652;64441;66230;68019;69808;71597;73386;75175;76964;78753;80542;82331;84120;85909;87698;
60,55;182;1844;1971;3633;3760;5422;5549;7211;7338;9000;9127;10789;10916;12578;12705;14367;14494;16156;16283;17945;18072;19734;19861;21523;21650;23312;23439;25101;25228;26890;27017;28679;28806;30468;30595;32257;32384;34046;34173;35835;35962;37624;37751;39413;39540;41202;41329;42991;43118;44780;44907;46569;46696;48358;48485;50147;50274;51936;52063;53725;53852;55514;55641;57303;57430;59092;59219;60881;61008;62670;62797;64459;64586;66248;66375;68037;68164;69826;69953;71615;71742;73404;73531;75193;75320;76982;77109;78771;78898;80560;80687;82349;82476;84138;84265;85927;86054;87716;87843;
61,53;1842;3631;5420;7209;8998;10787;12576;14365;16154;17943;19732;21521;23310;25099;26888;28677;30466;32255;34044;35833;37622;39411;41200;42989;44778;46567;48356;50145;51934;53723;55512;57301;59090;60879;62668;64457;66246;68035;69824;71613;73402;75191;76980;78769;80558;82347;84136;85925;87714;
62,57;184;1846;1973;3635;3762;5424;5551;7213;7340;9002;9129;10791;10918;12580;12707;14369;14496;16158;16285;17947;18074;19736;19863;21525;21652;23314;23441;25103;25230;26892;27019;28681;28808;30470;30597;32259;32386;34048;34175;35837;35964;37626;37753;39415;39542;41204;41331;42993;43120;44782;44909;46571;46698;48360;48487;50149;50276;51938;52065;53727;53854;55516;55643;57305;57432;59094;59221;60883;61010;62672;62799;64461;64588;66250;66377;68039;68166;69828;69955;71617;71744;73406;73533;75195;75322;76984;77111;78773;78900;80562;80689;82351;82478;84140;84267;85929;86056;87718;87845;
63,58;162;1847;1951;3636;3740;5425;5529;7214;7318;9003;9107;10792;10896;12581;12685;14370;14474;16159;16263;17948;18052;19737;19841;21526;21630;23315;23419;25104;25208;26893;26997;28682;28786;30471;30575;32260;32364;34049;34153;35838;35942;37627;37731;39416;39520;41205;41309;42994;43098;44783;44887;46572;46676;48361;48465;50150;50254;51939;52043;53728;53832;55517;55621;57306;57410;59095;59199;60884;60988;62673;62777;64462;64566;66251;66355;68040;68144;69829;69933;71618;71722;73407;73511;75196;75300;76985;77089;78774;78878;80563;80667;82352;82456;84141;84245;85930;86034;87719;87823;
64,59;186;1848;1975;3637;3764;5426;5553;7215;7342;9004;9131;10793;10920;12582;12709;14371;14498;16160;16287;17949;18076;19738;19865;21527;21654;23316;23443;25105;25232;26894;27021;28683;28810;30472;30599;32261;32388;34050;34177;35839;35966;37628;37755;39417;39544;41206;41333;42995;43122;44784;44911;46573;46700;48362;48489;50151;50278;51940;52067;53729;53856;55518;55645;57307;57434;59096;59223;60885;61012;62674;62801;64463;64590;66252;66379;68041;68168;69830;69957;71619;71746;73408;73535;75197;75324;76986;77113;78775;78902;80564;80691;82353;82480;84142;84269;85931;86058;87720;87847;
65,60;1849;3638;5427;7216;9005;10794;12583;14372;16161;17950;19739;21528;23317;25106;26895;28684;30473;32262;34051;35840;37629;39418;41207;42996;44785;46574;48363;50152;51941;53730;55519;57308;59097;60886;62675;64464;66253;68042;69831;71620;73409;75198;76987;78776;80565;82354;84143;85932;87721;
66,44;171;1833;1960;3622;3749;5411;5538;7200;7327;8989;9116;10778;10905;12567;12694;14356;14483;16145;16272;17934;18061;19723;19850;21512;21639;23301;23428;25090;25217;26879;27006;28668;28795;30457;30584;32246;32373;34035;34162;35824;35951;37613;37740;39402;39529;41191;41318;42980;43107;44769;44896;46558;46685;48347;48474;50136;50263;51925;52052;53714;53841;55503;55630;57292;57419;59081;59208;60870;60997;62659;62786;64448;64575;66237;66364;68026;68153;69815;69942;71604;71731;73393;73520;75182;75309;76971;77098;78760;78887;80549;80676;82338;82465;84127;84254;85916;86043;87705;87832;
67,42;166;1831;1955;3620;3744;5409;5533;7198;7322;8987;9111;10776;10900;12565;12689;14354;14478;16143;16267;17932;18056;19721;19845;21510;21634;23299;23423;25088;25212;26877;27001;28666;28790;30455;30579;32244;32368;34033;34157;35822;35946;37611;37735;39400;39524;41189;41313;42978;43102;44767;44891;46556;46680;48345;48469;50134;50258;51923;52047;53712;53836;55501;55625;57290;57414;59079;59203;60868;60992;62657;62781;64446;64570;66235;66359;68024;68148;69813;69937;71602;71726;73391;73515;75180;75304;76969;77093;78758;78882;80547;80671;82336;82460;84125;84249;85914;86038;87703;87827;
68,48;129;1837;1918;3626;3707;5415;5496;7204;7285;8993;9074;10782;10863;12571;12652;14360;14441;16149;16230;17938;18019;19727;19808;21516;21597;23305;23386;25094;25175;26883;26964;28672;28753;30461;30542;32250;32331;34039;34120;35828;35909;37617;37698;39406;39487;41195;41276;42984;43065;44773;44854;46562;46643;48351;48432;50140;50221;51929;52010;53718;53799;55507;55588;57296;57377;59085;59166;60874;60955;62663;62744;64452;64533;66241;66322;68030;68111;69819;69900;71608;71689;73397;73478;75186;75267;76975;77056;78764;78845;80553;80634;82342;82423;84131;84212;85920;86001;87709;87790;
69,49;183;1838;1972;3627;3761;5416;5550;7205;7339;8994;9128;10783;10917;12572;12706;14361;14495;16150;16284;17939;18073;19728;19862;21517;21651;23306;23440;25095;25229;26884;27018;28673;28807;30462;30596;32251;32385;34040;34174;35829;35963;37618;37752;39407;39541;41196;41330;42985;43119;44774;44908;46563;46697;48352;48486;50141;50275;51930;52064;53719;53853;55508;55642;57297;57431;59086;59220;60875;61009;62664;62798;64453;64587;66242;66376;68031;68165;69820;69954;71609;71743;73398;73532;75187;75321;76976;77110;78765;78899;80554;80688;82343;82477;84132;84266;85921;86055;87710;87844;
70,50;192;1839;1981;3628;3770;5417;5559;7206;7348;8995;9137;10784;10926;12573;12715;14362;14504;16151;16293;17940;18082;19729;19871;21518;21660;23307;23449;25096;25238;26885;27027;28674;28816;30463;30605;32252;32394;34041;34183;35830;35972;37619;37761;39408;39550;41197;41339;42986;43128;44775;44917;46564;46706;48353;48495;50142;50284;51931;52073;53720;53862;55509;55651;57298;57440;59087;59229;60876;61018;62665;62807;64454;64596;66243;66385;68032;68174;69821;69963;71610;71752;73399;73541;75188;75330;76977;77119;78766;78908;80555;80697;82344;82486;84133;84275;85922;86064;87711;87853;
71,46;174;1835;1963;3624;3752;5413;5541;7202;7330;8991;9119;10780;10908;12569;12697;14358;14486;16147;16275;17936;18064;19725;19853;21514;21642;23303;23431;25092;25220;26881;27009;28670;28798;30459;30587;32248;32376;34037;34165;35826;35954;37615;37743;39404;39532;41193;41321;42982;43110;44771;44899;46560;46688;48349;48477;50138;50266;51927;52055;53716;53844;55505;55633;57294;57422;59083;59211;60872;61000;62661;62789;64450;64578;66239;66367;68028;68156;69817;69945;71606;71734;73395;73523;75184;75312;76973;77101;78762;78890;80551;80679;82340;82468;84129;84257;85918;86046;87707;87835;
72,52;193;1841;1982;3630;3771;5419;5560;7208;7349;8997;9138;10786;10927;12575;12716;14364;14505;16153;16294;17942;18083;19731;19872;21520;21661;23309;23450;25098;25239;26887;27028;28676;28817;30465;30606;32254;32395;34043;34184;35832;35973;37621;37762;39410;39551;41199;41340;42988;43129;44777;44918;46566;46707;48355;48496;50144;50285;51933;52074;53722;53863;55511;55652;57300;57441;59089;59230;60878;61019;62667;62808;64456;64597;66245;66386;68034;68175;69823;69964;71612;71753;73401;73542;75190;75331;76979;77120;78768;78909;80557;80698;82346;82487;84135;84276;85924;86065;87713;87854;
73,70;127;1859;1916;3648;3705;5437;5494;7226;7283;9015;9072;10804;10861;12593;12650;14382;14439;16171;16228;17960;18017;19749;19806;21538;21595;23327;23384;25116;25173;26905;26962;28694;28751;30483;30540;32272;32329;34061;34118;35850;35907;37639;37696;39428;39485;41217;41274;43006;43063;44795;44852;46584;46641;48373;48430;50162;50219;51951;52008;53740;53797;55529;55586;57318;57375;59107;59164;60896;60953;62685;62742;64474;64531;66263;66320;68052;68109;69841;69898;71630;71687;73419;73476;75208;75265;76997;77054;78786;78843;80575;80632;82364;82421;84153;84210;85942;85999;87731;87788;
74,122;1911;3700;5489;7278;9067;10856;12645;14434;16223;18012;19801;21590;23379;25168;26957;28746;30535;32324;34113;35902;37691;39480;41269;43058;44847;46636;48425;50214;52003;53792;55581;57370;59159;60948;62737;64526;66315;68104;69893;71682;73471;75260;77049;78838;80627;82416;84205;85994;87783;
75,74;195;1863;1984;3652;3773;5441;5562;7230;7351;9019;9140;10808;10929;12597;12718;14386;14507;16175;16296;17964;18085;19753;19874;21542;21663;23331;23452;25120;25241;26909;27030;28698;28819;30487;30608;32276;32397;34065;34186;35854;35975;37643;37764;39432;39553;41221;41342;43010;43131;44799;44920;46588;46709;48377;48498;50166;50287;51955;52076;53744;53865;55533;55654;57322;57443;59111;59232;60900;61021;62689;62810;64478;64599;66267;66388;68056;68177;69845;69966;71634;71755;73423;73544;75212;75333;77001;77122;78790;78911;80579;80700;82368;82489;84157;84278;85946;86067;87735;87856;
76,36;66;188;1825;1855;1977;3614;3644;3766;5403;5433;5555;7192;7222;7344;8981;9011;9133;10770;10800;10922;12559;12589;12711;14348;14378;14500;16137;16167;16289;17926;17956;18078;19715;19745;19867;21504;21534;21656;23293;23323;23445;25082;25112;25234;26871;26901;27023;28660;28690;28812;30449;30479;30601;32238;32268;32390;34027;34057;34179;35816;35846;35968;37605;37635;37757;39394;39424;39546;41183;41213;41335;42972;43002;43124;44761;44791;44913;46550;46580;46702;48339;48369;48491;50128;50158;50280;51917;51947;52069;53706;53736;53858;55495;55525;55647;57284;57314;57436;59073;59103;59225;60862;60892;61014;62651;62681;62803;64440;64470;64592;66229;66259;66381;68018;68048;68170;69807;69837;69959;71596;71626;71748;73385;73415;73537;75174;75204;75326;76963;76993;77115;78752;78782;78904;80541;80571;80693;82330;82360;82482;84119;84149;84271;85908;85938;86060;87697;87727;87849;
77,78;1867;3656;5445;7234;9023;10812;12601;14390;16179;17968;19757;21546;23335;25124;26913;28702;30491;32280;34069;35858;37647;39436;41225;43014;44803;46592;48381;50170;51959;53748;55537;57326;59115;60904;62693;64482;66271;68060;69849;71638;73427;75216;77005;78794;80583;82372;84161;85950;87739;
78,9;76;198;1798;1865;1987;3587;3654;3776;5376;5443;5565;7165;7232;7354;8954;9021;9143;10743;10810;10932;12532;12599;12721;14321;14388;14510;16110;16177;16299;17899;17966;18088;19688;19755;19877;21477;21544;21666;23266;23333;23455;25055;25122;25244;26844;26911;27033;28633;28700;28822;30422;30489;30611;32211;32278;32400;34000;34067;34189;35789;35856;35978;37578;37645;37767;39367;39434;39556;41156;41223;41345;42945;43012;43134;44734;44801;44923;46523;46590;46712;48312;48379;48501;50101;50168;50290;51890;51957;52079;53679;53746;53868;55468;55535;55657;57257;57324;57446;59046;59113;59235;60835;60902;61024;62624;62691;62813;64413;64480;64602;66202;66269;66391;67991;68058;68180;69780;69847;69969;71569;71636;71758;73358;73425;73547;75147;75214;75336;76936;77003;77125;78725;78792;78914;80514;80581;80703;82303;82370;82492;84092;84159;84281;85881;85948;86070;87670;87737;87859;
79,7;68;189;1796;1857;1978;3585;3646;3767;5374;5435;5556;7163;7224;7345;8952;9013;9134;10741;10802;10923;12530;12591;12712;14319;14380;14501;16108;16169;16290;17897;17958;18079;19686;19747;19868;21475;21536;21657;23264;23325;23446;25053;25114;25235;26842;26903;27024;28631;28692;28813;30420;30481;30602;32209;32270;32391;33998;34059;34180;35787;35848;35969;37576;37637;37758;39365;39426;39547;41154;41215;41336;42943;43004;43125;44732;44793;44914;46521;46582;46703;48310;48371;48492;50099;50160;50281;51888;51949;52070;53677;53738;53859;55466;55527;55648;57255;57316;57437;59044;59105;59226;60833;60894;61015;62622;62683;62804;64411;64472;64593;66200;66261;66382;67989;68050;68171;69778;69839;69960;71567;71628;71749;73356;73417;73538;75145;75206;75327;76934;76995;77116;78723;78784;78905;80512;80573;80694;82301;82362;82483;84090;84151;84272;85879;85940;86061;87668;87729;87850;
80,77;130;1866;1919;3655;3708;5444;5497;7233;7286;9022;9075;10811;10864;12600;12653;14389;14442;16178;16231;17967;18020;19756;19809;21545;21598;23334;23387;25123;25176;26912;26965;28701;28754;30490;30543;32279;32332;34068;34121;35857;35910;37646;37699;39435;39488;41224;41277;43013;43066;44802;44855;46591;46644;48380;48433;50169;50222;51958;52011;53747;53800;55536;55589;57325;57378;59114;59167;60903;60956;62692;62745;64481;64534;66270;66323;68059;68112;69848;69901;71637;71690;73426;73479;75215;75268;77004;77057;78793;78846;80582;80635;82371;82424;84160;84213;85949;86002;87738;87791;
81,80;203;1869;1992;3658;3781;5447;5570;7236;7359;9025;9148;10814;10937;12603;12726;14392;14515;16181;16304;17970;18093;19759;19882;21548;21671;23337;23460;25126;25249;26915;27038;28704;28827;30493;30616;32282;32405;34071;34194;35860;35983;37649;37772;39438;39561;41227;41350;43016;43139;44805;44928;46594;46717;48383;48506;50172;50295;51961;52084;53750;53873;55539;55662;57328;57451;59117;59240;60906;61029;62695;62818;64484;64607;66273;66396;68062;68185;69851;69974;71640;71763;73429;73552;75218;75341;77007;77130;78796;78919;80585;80708;82374;82497;84163;84286;85952;86075;87741;87864;
82,24;202;1813;1991;3602;3780;5391;5569;7180;7358;8969;9147;10758;10936;12547;12725;14336;14514;16125;16303;17914;18092;19703;19881;21492;21670;23281;23459;25070;25248;26859;27037;28648;28826;30437;30615;32226;32404;34015;34193;35804;35982;37593;37771;39382;39560;41171;41349;42960;43138;44749;44927;46538;46716;48327;48505;50116;50294;51905;52083;53694;53872;55483;55661;57272;57450;59061;59239;60850;61028;62639;62817;64428;64606;66217;66395;68006;68184;69795;69973;71584;71762;73373;73551;75162;75340;76951;77129;78740;78918;80529;80707;82318;82496;84107;84285;85896;86074;87685;87863;
